decision_unit_id,user_id,domain,habit_id,decision_evidence_session_ids_json,reuse_count,probe_ids_json
mdgo_v13_du_5ec22f680c634dd1,mdgo_v05_fin_user_0018,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0018_s0026"", ""mdgo_v05_fin_user_0018_s0272""]",9,"[""mdgo_v11_probe_000187"", ""mdgo_v11_probe_000493"", ""mdgo_v11_probe_000514"", ""mdgo_v11_probe_000616"", ""mdgo_v11_probe_000681"", ""mdgo_v11_probe_000840"", ""mdgo_v11_probe_001345"", ""mdgo_v11_probe_001380"", ""mdgo_v11_probe_001602""]"
mdgo_v13_du_5f14b705a10731b0,mdgo_v05_fin_user_0005,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0005_s0280"", ""mdgo_v05_fin_user_0005_s0534""]",12,"[""mdgo_v11_probe_000066"", ""mdgo_v11_probe_000216"", ""mdgo_v11_probe_000259"", ""mdgo_v11_probe_000296"", ""mdgo_v11_probe_000684"", ""mdgo_v11_probe_000716"", ""mdgo_v11_probe_000890"", ""mdgo_v11_probe_001205"", ""mdgo_v11_probe_001259"", ""mdgo_v11_probe_001693"", ""mdgo_v11_probe_001726"", ""mdgo_v11_probe_001799""]"
mdgo_v13_du_5f73766caddfada5,mdgo_v05_fin_user_0014,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0014_s0008"", ""mdgo_v05_fin_user_0014_s0263""]",10,"[""mdgo_v11_probe_000025"", ""mdgo_v11_probe_000498"", ""mdgo_v11_probe_000600"", ""mdgo_v11_probe_000669"", ""mdgo_v11_probe_001103"", ""mdgo_v11_probe_001135"", ""mdgo_v11_probe_001177"", ""mdgo_v11_probe_001392"", ""mdgo_v11_probe_001486"", ""mdgo_v11_probe_001757""]"
mdgo_v13_du_5f9df9004d3605fe,mdgo_v05_fin_user_0013,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0013_s0280"", ""mdgo_v05_fin_user_0013_s0534""]",19,"[""mdgo_v11_probe_000052"", ""mdgo_v11_probe_000283"", ""mdgo_v11_probe_000342"", ""mdgo_v11_probe_000416"", ""mdgo_v11_probe_000633"", ""mdgo_v11_probe_000805"", ""mdgo_v11_probe_000832"", ""mdgo_v11_probe_000878"", ""mdgo_v11_probe_000999"", ""mdgo_v11_probe_001069"", ""mdgo_v11_probe_001116"", ""mdgo_v11_probe_001127"", ""mdgo_v11_probe_001316"", ""mdgo_v11_probe_001520"", ""mdgo_v11_probe_001603"", ""mdgo_v11_probe_001823"", ""mdgo_v11_probe_001861"", ""mdgo_v11_probe_001891"", ""mdgo_v11_probe_002006""]"
mdgo_v13_du_60068fc9ad597e2f,mdgo_v05_sof_user_0000,software,software_docs_lookup_for_update_install,"[""mdgo_v05_sof_user_0000_s0284"", ""mdgo_v05_sof_user_0000_s0536""]",16,"[""mdgo_v11_probe_000064"", ""mdgo_v11_probe_000122"", ""mdgo_v11_probe_000305"", ""mdgo_v11_probe_000427"", ""mdgo_v11_probe_000601"", ""mdgo_v11_probe_000615"", ""mdgo_v11_probe_000697"", ""mdgo_v11_probe_000883"", ""mdgo_v11_probe_000889"", ""mdgo_v11_probe_000907"", ""mdgo_v11_probe_000923"", ""mdgo_v11_probe_001157"", ""mdgo_v11_probe_001209"", ""mdgo_v11_probe_001339"", ""mdgo_v11_probe_001921"", ""mdgo_v11_probe_002030""]"
mdgo_v13_du_60316aea2c8cfa37,mdgo_v05_fin_user_0002,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0002_s0020"", ""mdgo_v05_fin_user_0002_s0269""]",8,"[""mdgo_v11_probe_000001"", ""mdgo_v11_probe_000781"", ""mdgo_v11_probe_001263"", ""mdgo_v11_probe_001318"", ""mdgo_v11_probe_001359"", ""mdgo_v11_probe_001545"", ""mdgo_v11_probe_001670"", ""mdgo_v11_probe_001681""]"
mdgo_v13_du_6082c1565edde069,mdgo_v05_fin_user_0025,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0025_s0032"", ""mdgo_v05_fin_user_0025_s0275""]",6,"[""mdgo_v11_probe_000291"", ""mdgo_v11_probe_000562"", ""mdgo_v11_probe_000605"", ""mdgo_v11_probe_001037"", ""mdgo_v11_probe_001355"", ""mdgo_v11_probe_001659""]"
mdgo_v13_du_60cdd583596edf1c,mdgo_v05_fin_user_0031,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0031_s0032"", ""mdgo_v05_fin_user_0031_s0275""]",8,"[""mdgo_v11_probe_000004"", ""mdgo_v11_probe_000042"", ""mdgo_v11_probe_000604"", ""mdgo_v11_probe_000688"", ""mdgo_v11_probe_001407"", ""mdgo_v11_probe_001468"", ""mdgo_v11_probe_001779"", ""mdgo_v11_probe_002040""]"
mdgo_v13_du_60e79252fb31d79f,mdgo_v07_sof_user_0017,software,software_ticket_receipt_summary,"[""mdgo_v07_sof_user_0017_s0286"", ""mdgo_v07_sof_user_0017_s0537""]",7,"[""mdgo_v11_probe_000069"", ""mdgo_v11_probe_000623"", ""mdgo_v11_probe_000783"", ""mdgo_v11_probe_000899"", ""mdgo_v11_probe_001221"", ""mdgo_v11_probe_001569"", ""mdgo_v11_probe_001647""]"
mdgo_v13_du_61580a1315faa8be,mdgo_v05_fin_user_0009,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0009_s0026"", ""mdgo_v05_fin_user_0009_s0272""]",12,"[""mdgo_v11_probe_000205"", ""mdgo_v11_probe_000397"", ""mdgo_v11_probe_000431"", ""mdgo_v11_probe_000441"", ""mdgo_v11_probe_000466"", ""mdgo_v11_probe_001131"", ""mdgo_v11_probe_001203"", ""mdgo_v11_probe_001473"", ""mdgo_v11_probe_001483"", ""mdgo_v11_probe_001888"", ""mdgo_v11_probe_001971"", ""mdgo_v11_probe_002043""]"
mdgo_v13_du_61afbfbc14be5ea2,mdgo_v07_sof_user_0009,software,software_platform_specific_steps,"[""mdgo_v07_sof_user_0009_s0282"", ""mdgo_v07_sof_user_0009_s0535""]",6,"[""mdgo_v11_probe_000523"", ""mdgo_v11_probe_000733"", ""mdgo_v11_probe_001185"", ""mdgo_v11_probe_001843"", ""mdgo_v11_probe_001951"", ""mdgo_v11_probe_001993""]"
mdgo_v13_du_62431281dddf845d,mdgo_v05_fin_user_0000,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0000_s0026"", ""mdgo_v05_fin_user_0000_s0272""]",8,"[""mdgo_v11_probe_000299"", ""mdgo_v11_probe_000417"", ""mdgo_v11_probe_000439"", ""mdgo_v11_probe_001187"", ""mdgo_v11_probe_001197"", ""mdgo_v11_probe_001267"", ""mdgo_v11_probe_001319"", ""mdgo_v11_probe_001402""]"
mdgo_v13_du_625a959a63861142,mdgo_v05_sof_user_0003,software,software_docs_lookup_for_update_install,"[""mdgo_v05_sof_user_0003_s0020"", ""mdgo_v05_sof_user_0003_s0269""]",6,"[""mdgo_v11_probe_000810"", ""mdgo_v11_probe_001130"", ""mdgo_v11_probe_001539"", ""mdgo_v11_probe_001640"", ""mdgo_v11_probe_001822"", ""mdgo_v11_probe_001994""]"
mdgo_v13_du_62a5ac435b72ddc2,mdgo_v05_fin_user_0034,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0034_s0026"", ""mdgo_v05_fin_user_0034_s0272""]",13,"[""mdgo_v11_probe_000153"", ""mdgo_v11_probe_000429"", ""mdgo_v11_probe_000904"", ""mdgo_v11_probe_000943"", ""mdgo_v11_probe_000947"", ""mdgo_v11_probe_001063"", ""mdgo_v11_probe_001159"", ""mdgo_v11_probe_001313"", ""mdgo_v11_probe_001379"", ""mdgo_v11_probe_001521"", ""mdgo_v11_probe_001829"", ""mdgo_v11_probe_001939"", ""mdgo_v11_probe_002044""]"
mdgo_v13_du_62c370ad98eb8b97,mdgo_v05_fin_user_0012,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0012_s0276"", ""mdgo_v05_fin_user_0012_s0532""]",18,"[""mdgo_v11_probe_000117"", ""mdgo_v11_probe_000215"", ""mdgo_v11_probe_000289"", ""mdgo_v11_probe_000619"", ""mdgo_v11_probe_000640"", ""mdgo_v11_probe_000791"", ""mdgo_v11_probe_000920"", ""mdgo_v11_probe_000935"", ""mdgo_v11_probe_000953"", ""mdgo_v11_probe_000959"", ""mdgo_v11_probe_000982"", ""mdgo_v11_probe_001138"", ""mdgo_v11_probe_001235"", ""mdgo_v11_probe_001404"", ""mdgo_v11_probe_001835"", ""mdgo_v11_probe_001901"", ""mdgo_v11_probe_001960"", ""mdgo_v11_probe_001976""]"
mdgo_v13_du_6392f062e415159e,mdgo_v07_sof_user_0017,software,software_docs_lookup_for_update_install,"[""mdgo_v07_sof_user_0017_s0014"", ""mdgo_v07_sof_user_0017_s0266""]",4,"[""mdgo_v11_probe_000516"", ""mdgo_v11_probe_000811"", ""mdgo_v11_probe_000936"", ""mdgo_v11_probe_001808""]"
mdgo_v13_du_64fd92ac6ea3e17d,mdgo_v07_sof_user_0010,software,software_backup_before_risky_change,"[""mdgo_v07_sof_user_0010_s0002"", ""mdgo_v07_sof_user_0010_s0260""]",1,"[""mdgo_v11_probe_000279""]"
mdgo_v13_du_6509120d28fdd0af,mdgo_v05_fin_user_0006,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0006_s0032"", ""mdgo_v05_fin_user_0006_s0275""]",4,"[""mdgo_v11_probe_000023"", ""mdgo_v11_probe_000815"", ""mdgo_v11_probe_001085"", ""mdgo_v11_probe_001307""]"
mdgo_v13_du_65c17c257e4ba596,mdgo_v05_fin_user_0020,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0020_s0020"", ""mdgo_v05_fin_user_0020_s0269""]",5,"[""mdgo_v11_probe_000166"", ""mdgo_v11_probe_000326"", ""mdgo_v11_probe_000447"", ""mdgo_v11_probe_000558"", ""mdgo_v11_probe_002047""]"
mdgo_v13_du_663695e99f2599c6,mdgo_v05_sof_user_0001,software,software_collect_diagnostics_before_fix,"[""mdgo_v05_sof_user_0001_s0014"", ""mdgo_v05_sof_user_0001_s0266""]",4,"[""mdgo_v11_probe_000095"", ""mdgo_v11_probe_000195"", ""mdgo_v11_probe_000677"", ""mdgo_v11_probe_001027""]"
mdgo_v13_du_6706bb6f4c337162,mdgo_v05_fin_user_0020,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0020_s0286"", ""mdgo_v05_fin_user_0020_s0537""]",10,"[""mdgo_v11_probe_000136"", ""mdgo_v11_probe_000447"", ""mdgo_v11_probe_000629"", ""mdgo_v11_probe_000749"", ""mdgo_v11_probe_001097"", ""mdgo_v11_probe_001249"", ""mdgo_v11_probe_001558"", ""mdgo_v11_probe_001561"", ""mdgo_v11_probe_001817"", ""mdgo_v11_probe_001961""]"
mdgo_v13_du_67112ea989620eaa,mdgo_v05_sof_user_0002,software,software_collect_diagnostics_before_fix,"[""mdgo_v05_sof_user_0002_s0284"", ""mdgo_v05_sof_user_0002_s0536""]",13,"[""mdgo_v11_probe_000113"", ""mdgo_v11_probe_000280"", ""mdgo_v11_probe_000333"", ""mdgo_v11_probe_000464"", ""mdgo_v11_probe_000639"", ""mdgo_v11_probe_000645"", ""mdgo_v11_probe_000807"", ""mdgo_v11_probe_000812"", ""mdgo_v11_probe_001011"", ""mdgo_v11_probe_001555"", ""mdgo_v11_probe_001557"", ""mdgo_v11_probe_001918"", ""mdgo_v11_probe_001959""]"
mdgo_v13_du_68e68a9fd19bf552,mdgo_v05_sof_user_0004,software,software_backup_before_risky_change,"[""mdgo_v05_sof_user_0004_s0002"", ""mdgo_v05_sof_user_0004_s0260""]",8,"[""mdgo_v11_probe_000040"", ""mdgo_v11_probe_000521"", ""mdgo_v11_probe_001030"", ""mdgo_v11_probe_001212"", ""mdgo_v11_probe_001410"", ""mdgo_v11_probe_001620"", ""mdgo_v11_probe_001751"", ""mdgo_v11_probe_002038""]"
mdgo_v13_du_68f55fc65237fc59,mdgo_v05_fin_user_0015,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0015_s0014"", ""mdgo_v05_fin_user_0015_s0266""]",11,"[""mdgo_v11_probe_000217"", ""mdgo_v11_probe_000281"", ""mdgo_v11_probe_000642"", ""mdgo_v11_probe_000709"", ""mdgo_v11_probe_000830"", ""mdgo_v11_probe_001013"", ""mdgo_v11_probe_001016"", ""mdgo_v11_probe_001125"", ""mdgo_v11_probe_001812"", ""mdgo_v11_probe_001853"", ""mdgo_v11_probe_002037""]"
mdgo_v13_du_68fdf592287afd77,mdgo_v05_fin_user_0016,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0016_s0026"", ""mdgo_v05_fin_user_0016_s0272""]",8,"[""mdgo_v11_probe_000160"", ""mdgo_v11_probe_000224"", ""mdgo_v11_probe_000336"", ""mdgo_v11_probe_000528"", ""mdgo_v11_probe_000664"", ""mdgo_v11_probe_000696"", ""mdgo_v11_probe_000762"", ""mdgo_v11_probe_001750""]"
mdgo_v13_du_69b4e7d9ed9cb781,mdgo_v05_fin_user_0005,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0005_s0014"", ""mdgo_v05_fin_user_0005_s0266""]",12,"[""mdgo_v11_probe_000138"", ""mdgo_v11_probe_000532"", ""mdgo_v11_probe_000566"", ""mdgo_v11_probe_000880"", ""mdgo_v11_probe_000925"", ""mdgo_v11_probe_001228"", ""mdgo_v11_probe_001285"", ""mdgo_v11_probe_001495"", ""mdgo_v11_probe_001507"", ""mdgo_v11_probe_001680"", ""mdgo_v11_probe_001932"", ""mdgo_v11_probe_002028""]"
mdgo_v13_du_6af8b2ff60222081,mdgo_v05_fin_user_0025,finance,finance_credit_loan_cautious_no_commitment,"[""mdgo_v05_fin_user_0025_s0276"", ""mdgo_v05_fin_user_0025_s0532""]",21,"[""mdgo_v11_probe_000241"", ""mdgo_v11_probe_000272"", ""mdgo_v11_probe_000345"", ""mdgo_v11_probe_000461"", ""mdgo_v11_probe_000569"", ""mdgo_v11_probe_000702"", ""mdgo_v11_probe_000856"", ""mdgo_v11_probe_000862"", ""mdgo_v11_probe_000875"", ""mdgo_v11_probe_001033"", ""mdgo_v11_probe_001037"", ""mdgo_v11_probe_001134"", ""mdgo_v11_probe_001331"", ""mdgo_v11_probe_001355"", ""mdgo_v11_probe_001450"", ""mdgo_v11_probe_001469"", ""mdgo_v11_probe_001472"", ""mdgo_v11_probe_001546"", ""mdgo_v11_probe_001706"", ""mdgo_v11_probe_001770"", ""mdgo_v11_probe_001810""]"
mdgo_v13_du_6b6320b8f9f21f7e,mdgo_v07_sof_user_0010,software,software_ticket_receipt_summary,"[""mdgo_v07_sof_user_0010_s0286"", ""mdgo_v07_sof_user_0010_s0537""]",5,"[""mdgo_v11_probe_000011"", ""mdgo_v11_probe_000245"", ""mdgo_v11_probe_000627"", ""mdgo_v11_probe_001425"", ""mdgo_v11_probe_001831""]"
mdgo_v13_du_6b93ffab11682d09,mdgo_v05_fin_user_0031,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0031_s0286"", ""mdgo_v05_fin_user_0031_s0537""]",12,"[""mdgo_v11_probe_000031"", ""mdgo_v11_probe_000237"", ""mdgo_v11_probe_000665"", ""mdgo_v11_probe_000769"", ""mdgo_v11_probe_000898"", ""mdgo_v11_probe_001376"", ""mdgo_v11_probe_001432"", ""mdgo_v11_probe_001532"", ""mdgo_v11_probe_001673"", ""mdgo_v11_probe_001913"", ""mdgo_v11_probe_001975"", ""mdgo_v11_probe_002045""]"
mdgo_v13_du_6b957b4da067524d,mdgo_v05_sof_user_0005,software,software_platform_specific_steps,"[""mdgo_v05_sof_user_0005_s0286"", ""mdgo_v05_sof_user_0005_s0537""]",16,"[""mdgo_v11_probe_000035"", ""mdgo_v11_probe_000149"", ""mdgo_v11_probe_000181"", ""mdgo_v11_probe_000233"", ""mdgo_v11_probe_000322"", ""mdgo_v11_probe_000508"", ""mdgo_v11_probe_000721"", ""mdgo_v11_probe_000753"", ""mdgo_v11_probe_000887"", ""mdgo_v11_probe_001081"", ""mdgo_v11_probe_001113"", ""mdgo_v11_probe_001301"", ""mdgo_v11_probe_001353"", ""mdgo_v11_probe_001397"", ""mdgo_v11_probe_001480"", ""mdgo_v11_probe_002033""]"
mdgo_v13_du_6c2eca96c4e22ba1,mdgo_v05_fin_user_0031,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0031_s0014"", ""mdgo_v05_fin_user_0031_s0266""]",5,"[""mdgo_v11_probe_000457"", ""mdgo_v11_probe_001321"", ""mdgo_v11_probe_001407"", ""mdgo_v11_probe_001779"", ""mdgo_v11_probe_001791""]"
mdgo_v13_du_6de41b00649c9523,mdgo_v05_fin_user_0004,finance,finance_confirm_money_movement,"[""mdgo_v05_fin_user_0004_s0014"", ""mdgo_v05_fin_user_0004_s0266""]",6,"[""mdgo_v11_probe_000045"", ""mdgo_v11_probe_000048"", ""mdgo_v11_probe_000267"", ""mdgo_v11_probe_000941"", ""mdgo_v11_probe_001575"", ""mdgo_v11_probe_001937""]"
mdgo_v13_du_6eca78ecbf302f9f,mdgo_v05_fin_user_0007,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0007_s0280"", ""mdgo_v05_fin_user_0007_s0534""]",13,"[""mdgo_v11_probe_000053"", ""mdgo_v11_probe_000077"", ""mdgo_v11_probe_000080"", ""mdgo_v11_probe_000213"", ""mdgo_v11_probe_000428"", ""mdgo_v11_probe_001104"", ""mdgo_v11_probe_001247"", ""mdgo_v11_probe_001400"", ""mdgo_v11_probe_001454"", ""mdgo_v11_probe_001651"", ""mdgo_v11_probe_001719"", ""mdgo_v11_probe_001734"", ""mdgo_v11_probe_001992""]"
mdgo_v13_du_6edc309a49014955,mdgo_v05_fin_user_0006,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0006_s0026"", ""mdgo_v05_fin_user_0006_s0272""]",13,"[""mdgo_v11_probe_000003"", ""mdgo_v11_probe_000261"", ""mdgo_v11_probe_000378"", ""mdgo_v11_probe_000787"", ""mdgo_v11_probe_000926"", ""mdgo_v11_probe_001078"", ""mdgo_v11_probe_001230"", ""mdgo_v11_probe_001374"", ""mdgo_v11_probe_001443"", ""mdgo_v11_probe_001675"", ""mdgo_v11_probe_001842"", ""mdgo_v11_probe_001952"", ""mdgo_v11_probe_001958""]"
mdgo_v13_du_6f1575f4a3eaaa73,mdgo_v07_sof_user_0010,software,software_collect_diagnostics_before_fix,"[""mdgo_v07_sof_user_0010_s0008"", ""mdgo_v07_sof_user_0010_s0263""]",11,"[""mdgo_v11_probe_000279"", ""mdgo_v11_probe_000691"", ""mdgo_v11_probe_000822"", ""mdgo_v11_probe_000888"", ""mdgo_v11_probe_001098"", ""mdgo_v11_probe_001256"", ""mdgo_v11_probe_001442"", ""mdgo_v11_probe_001544"", ""mdgo_v11_probe_001578"", ""mdgo_v11_probe_001686"", ""mdgo_v11_probe_001900""]"
mdgo_v13_du_6f4614d35a8d39a3,mdgo_v05_sof_user_0008,software,software_ticket_receipt_summary,"[""mdgo_v05_sof_user_0008_s0008"", ""mdgo_v05_sof_user_0008_s0263""]",11,"[""mdgo_v11_probe_000164"", ""mdgo_v11_probe_000170"", ""mdgo_v11_probe_000386"", ""mdgo_v11_probe_000446"", ""mdgo_v11_probe_000518"", ""mdgo_v11_probe_001000"", ""mdgo_v11_probe_001026"", ""mdgo_v11_probe_001088"", ""mdgo_v11_probe_001571"", ""mdgo_v11_probe_001740"", ""mdgo_v11_probe_001849""]"
mdgo_v13_du_6f597a95a88811d4,mdgo_v07_sof_user_0010,software,software_secure_login_password_flow,"[""mdgo_v07_sof_user_0010_s0026"", ""mdgo_v07_sof_user_0010_s0272""]",2,"[""mdgo_v11_probe_001442"", ""mdgo_v11_probe_001686""]"
mdgo_v13_du_70b2eb5965eb32a6,mdgo_v05_fin_user_0030,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0030_s0008"", ""mdgo_v05_fin_user_0030_s0263""]",12,"[""mdgo_v11_probe_000030"", ""mdgo_v11_probe_000127"", ""mdgo_v11_probe_000526"", ""mdgo_v11_probe_000578"", ""mdgo_v11_probe_000588"", ""mdgo_v11_probe_000680"", ""mdgo_v11_probe_000809"", ""mdgo_v11_probe_001188"", ""mdgo_v11_probe_001389"", ""mdgo_v11_probe_001462"", ""mdgo_v11_probe_001586"", ""mdgo_v11_probe_001897""]"
mdgo_v13_du_713303c66c11c2af,mdgo_v05_fin_user_0029,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0029_s0008"", ""mdgo_v05_fin_user_0029_s0263""]",8,"[""mdgo_v11_probe_000207"", ""mdgo_v11_probe_000471"", ""mdgo_v11_probe_000960"", ""mdgo_v11_probe_001036"", ""mdgo_v11_probe_001041"", ""mdgo_v11_probe_001572"", ""mdgo_v11_probe_001948"", ""mdgo_v11_probe_001968""]"
mdgo_v13_du_71e3748df08b059a,mdgo_v05_sof_user_0004,software,software_collect_diagnostics_before_fix,"[""mdgo_v05_sof_user_0004_s0278"", ""mdgo_v05_sof_user_0004_s0533""]",23,"[""mdgo_v11_probe_000040"", ""mdgo_v11_probe_000284"", ""mdgo_v11_probe_000530"", ""mdgo_v11_probe_000598"", ""mdgo_v11_probe_000695"", ""mdgo_v11_probe_000806"", ""mdgo_v11_probe_000835"", ""mdgo_v11_probe_000914"", ""mdgo_v11_probe_000919"", ""mdgo_v11_probe_000949"", ""mdgo_v11_probe_001064"", ""mdgo_v11_probe_001118"", ""mdgo_v11_probe_001153"", ""mdgo_v11_probe_001195"", ""mdgo_v11_probe_001212"", ""mdgo_v11_probe_001239"", ""mdgo_v11_probe_001262"", ""mdgo_v11_probe_001303"", ""mdgo_v11_probe_001369"", ""mdgo_v11_probe_001620"", ""mdgo_v11_probe_001669"", ""mdgo_v11_probe_001694"", ""mdgo_v11_probe_001947""]"
mdgo_v13_du_722ce43f277ededd,mdgo_v07_sof_user_0017,software,software_secure_login_password_flow,"[""mdgo_v07_sof_user_0017_s0026"", ""mdgo_v07_sof_user_0017_s0272""]",4,"[""mdgo_v11_probe_001066"", ""mdgo_v11_probe_001258"", ""mdgo_v11_probe_001862"", ""mdgo_v11_probe_001894""]"
mdgo_v13_du_72400fba102ca808,mdgo_v05_fin_user_0024,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0024_s0278"", ""mdgo_v05_fin_user_0024_s0533""]",24,"[""mdgo_v11_probe_000057"", ""mdgo_v11_probe_000108"", ""mdgo_v11_probe_000111"", ""mdgo_v11_probe_000115"", ""mdgo_v11_probe_000248"", ""mdgo_v11_probe_000262"", ""mdgo_v11_probe_000292"", ""mdgo_v11_probe_000374"", ""mdgo_v11_probe_000434"", ""mdgo_v11_probe_000449"", ""mdgo_v11_probe_000533"", ""mdgo_v11_probe_000553"", ""mdgo_v11_probe_000854"", ""mdgo_v11_probe_000932"", ""mdgo_v11_probe_001054"", ""mdgo_v11_probe_001184"", ""mdgo_v11_probe_001456"", ""mdgo_v11_probe_001652"", ""mdgo_v11_probe_001662"", ""mdgo_v11_probe_001735"", ""mdgo_v11_probe_001841"", ""mdgo_v11_probe_001845"", ""mdgo_v11_probe_001964"", ""mdgo_v11_probe_002035""]"
mdgo_v13_du_731de9b9531ecd41,mdgo_v05_fin_user_0021,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0021_s0280"", ""mdgo_v05_fin_user_0021_s0534""]",14,"[""mdgo_v11_probe_000104"", ""mdgo_v11_probe_000316"", ""mdgo_v11_probe_000391"", ""mdgo_v11_probe_000480"", ""mdgo_v11_probe_000487"", ""mdgo_v11_probe_000858"", ""mdgo_v11_probe_001142"", ""mdgo_v11_probe_001217"", ""mdgo_v11_probe_001240"", ""mdgo_v11_probe_001264"", ""mdgo_v11_probe_001427"", ""mdgo_v11_probe_001529"", ""mdgo_v11_probe_001636"", ""mdgo_v11_probe_001710""]"
mdgo_v13_du_737a3895187e01e3,mdgo_v07_sof_user_0012,software,software_backup_before_risky_change,"[""mdgo_v07_sof_user_0012_s0002"", ""mdgo_v07_sof_user_0012_s0260""]",1,"[""mdgo_v11_probe_002004""]"
mdgo_v13_du_73e4e9e44034372e,mdgo_v05_fin_user_0003,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0003_s0032"", ""mdgo_v05_fin_user_0003_s0275""]",8,"[""mdgo_v11_probe_000538"", ""mdgo_v11_probe_000551"", ""mdgo_v11_probe_000831"", ""mdgo_v11_probe_001001"", ""mdgo_v11_probe_001145"", ""mdgo_v11_probe_001619"", ""mdgo_v11_probe_001623"", ""mdgo_v11_probe_001715""]"
mdgo_v13_du_74b025dc361fd17c,mdgo_v05_fin_user_0023,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0023_s0278"", ""mdgo_v05_fin_user_0023_s0533""]",20,"[""mdgo_v11_probe_000091"", ""mdgo_v11_probe_000228"", ""mdgo_v11_probe_000231"", ""mdgo_v11_probe_000344"", ""mdgo_v11_probe_000596"", ""mdgo_v11_probe_000599"", ""mdgo_v11_probe_000628"", ""mdgo_v11_probe_000658"", ""mdgo_v11_probe_000712"", ""mdgo_v11_probe_000719"", ""mdgo_v11_probe_000845"", ""mdgo_v11_probe_001076"", ""mdgo_v11_probe_001180"", ""mdgo_v11_probe_001232"", ""mdgo_v11_probe_001261"", ""mdgo_v11_probe_001357"", ""mdgo_v11_probe_001577"", ""mdgo_v11_probe_001663"", ""mdgo_v11_probe_001747"", ""mdgo_v11_probe_001881""]"
mdgo_v13_du_778a5427422ca6ca,mdgo_v05_fin_user_0032,finance,finance_fee_dispute_evidence_then_case,"[""mdgo_v05_fin_user_0032_s0026"", ""mdgo_v05_fin_user_0032_s0272""]",8,"[""mdgo_v11_probe_000074"", ""mdgo_v11_probe_000162"", ""mdgo_v11_probe_000522"", ""mdgo_v11_probe_000834"", ""mdgo_v11_probe_000886"", ""mdgo_v11_probe_001752"", ""mdgo_v11_probe_001768"", ""mdgo_v11_probe_001930""]"
mdgo_v13_du_77afc2dbb1382289,mdgo_v05_sof_user_0008,software,software_docs_lookup_for_update_install,"[""mdgo_v05_sof_user_0008_s0014"", ""mdgo_v05_sof_user_0008_s0266""]",13,"[""mdgo_v11_probe_000134"", ""mdgo_v11_probe_000164"", ""mdgo_v11_probe_000170"", ""mdgo_v11_probe_000230"", ""mdgo_v11_probe_000393"", ""mdgo_v11_probe_000446"", ""mdgo_v11_probe_000517"", ""mdgo_v11_probe_000518"", ""mdgo_v11_probe_000861"", ""mdgo_v11_probe_000873"", ""mdgo_v11_probe_001026"", ""mdgo_v11_probe_001088"", ""mdgo_v11_probe_001657""]"
mdgo_v13_du_7814ea6a00c33db5,mdgo_v05_fin_user_0026,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0026_s0020"", ""mdgo_v05_fin_user_0026_s0269""]",12,"[""mdgo_v11_probe_000169"", ""mdgo_v11_probe_000243"", ""mdgo_v11_probe_000381"", ""mdgo_v11_probe_000625"", ""mdgo_v11_probe_000723"", ""mdgo_v11_probe_001095"", ""mdgo_v11_probe_001105"", ""mdgo_v11_probe_001219"", ""mdgo_v11_probe_001341"", ""mdgo_v11_probe_001446"", ""mdgo_v11_probe_001618"", ""mdgo_v11_probe_001737""]"
