probe_id,user_id,domain,probe_type,required_groups,best_resolved_groups,unresolved_groups_in_best_window,best_window_start_session,best_window_end_session,history_chars,window_char_budget
mdgo_v11_probe_000683,mdgo_v05_fin_user_0002,finance,suggestion_rejection_pair,2,0,2,0,225,339141,140000
mdgo_v11_probe_000684,mdgo_v05_fin_user_0005,finance,suggestion_rejection_pair,2,0,2,0,231,328129,140000
mdgo_v11_probe_000685,mdgo_v05_fin_user_0008,finance,surface_decoy_pair,2,0,2,0,229,338243,140000
mdgo_v11_probe_000686,mdgo_v05_fin_user_0026,finance,suggestion_rejection_pair,2,0,2,0,231,330059,140000
mdgo_v11_probe_000687,mdgo_v07_sof_user_0013,software,triple_asof_interleaved,3,0,3,0,245,316556,140000
mdgo_v11_probe_000688,mdgo_v05_fin_user_0031,finance,triple_asof_interleaved,3,0,3,0,224,338178,140000
mdgo_v11_probe_000689,mdgo_v07_sof_user_0009,software,dual_asof_reversal,2,0,2,0,235,322372,140000
mdgo_v11_probe_000690,mdgo_v05_sof_user_0005,software,triple_asof_interleaved,3,0,3,0,239,318937,140000
mdgo_v11_probe_000691,mdgo_v07_sof_user_0010,software,dual_asof_reversal,2,0,2,0,227,329153,140000
mdgo_v11_probe_000692,mdgo_v05_sof_user_0001,software,surface_decoy_pair,2,0,2,0,234,322282,140000
mdgo_v11_probe_000693,mdgo_v05_fin_user_0001,finance,scope_temporal_pair,2,0,2,0,226,338269,140000
mdgo_v11_probe_000694,mdgo_v05_fin_user_0015,finance,triple_asof_interleaved,3,0,3,0,222,337230,140000
mdgo_v11_probe_000695,mdgo_v05_sof_user_0004,software,scope_temporal_pair,2,0,2,0,236,322411,140000
mdgo_v11_probe_000696,mdgo_v05_fin_user_0016,finance,dual_asof_reversal,2,0,2,0,225,332320,140000
mdgo_v11_probe_000697,mdgo_v05_sof_user_0000,software,surface_decoy_pair,2,0,2,0,239,311624,140000
mdgo_v11_probe_000698,mdgo_v05_fin_user_0016,finance,surface_decoy_pair,2,0,2,0,225,332320,140000
mdgo_v11_probe_000699,mdgo_v05_fin_user_0024,finance,reference_case_reconstruction,3,1,2,199,412,340270,140000
mdgo_v11_probe_000700,mdgo_v05_fin_user_0023,finance,suggestion_rejection_pair,2,0,2,0,228,336961,140000
mdgo_v11_probe_000701,mdgo_v05_sof_user_0003,software,triple_asof_interleaved,3,0,3,0,242,314399,140000
mdgo_v11_probe_000702,mdgo_v05_fin_user_0025,finance,surface_decoy_pair,2,0,2,0,232,338920,140000
mdgo_v11_probe_000703,mdgo_v05_fin_user_0030,finance,dual_asof_reversal,2,0,2,0,220,337818,140000
mdgo_v11_probe_000704,mdgo_v07_sof_user_0010,software,dual_asof_reversal,2,0,2,0,227,329153,140000
mdgo_v11_probe_000705,mdgo_v05_fin_user_0027,finance,dual_asof_reversal,2,0,2,0,220,342331,140000
mdgo_v11_probe_000706,mdgo_v05_fin_user_0008,finance,reference_case_reconstruction,3,1,2,122,344,338243,140000
mdgo_v11_probe_000707,mdgo_v05_sof_user_0006,software,dual_asof_reversal,2,0,2,0,233,322287,140000
mdgo_v11_probe_000708,mdgo_v07_sof_user_0014,software,suggestion_rejection_pair,2,0,2,0,231,326919,140000
mdgo_v11_probe_000709,mdgo_v05_fin_user_0015,finance,reference_case_reconstruction,3,1,2,189,412,337230,140000
mdgo_v11_probe_000710,mdgo_v05_fin_user_0033,finance,reference_case_reconstruction,3,1,2,120,344,330817,140000
mdgo_v11_probe_000711,mdgo_v05_fin_user_0025,finance,reference_case_reconstruction,3,1,2,195,412,338920,140000
mdgo_v11_probe_000712,mdgo_v05_fin_user_0023,finance,surface_decoy_pair,2,0,2,0,228,336961,140000
mdgo_v11_probe_000713,mdgo_v05_fin_user_0032,finance,surface_decoy_pair,2,0,2,0,223,342639,140000
mdgo_v11_probe_000714,mdgo_v05_fin_user_0019,finance,dual_asof_reversal,2,0,2,0,225,338631,140000
mdgo_v11_probe_000715,mdgo_v05_fin_user_0002,finance,triple_asof_interleaved,3,0,3,0,225,339141,140000
mdgo_v11_probe_000716,mdgo_v05_fin_user_0005,finance,dual_asof_reversal,2,0,2,0,231,328129,140000
mdgo_v11_probe_000717,mdgo_v05_fin_user_0022,finance,surface_decoy_pair,2,0,2,0,219,343225,140000
mdgo_v11_probe_000718,mdgo_v05_sof_user_0003,software,suggestion_rejection_pair,2,0,2,0,242,314399,140000
mdgo_v11_probe_000719,mdgo_v05_fin_user_0023,finance,triple_asof_interleaved,3,0,3,0,228,336961,140000
mdgo_v11_probe_000720,mdgo_v07_sof_user_0015,software,suggestion_rejection_pair,2,0,2,0,242,313659,140000
mdgo_v11_probe_000721,mdgo_v05_sof_user_0005,software,triple_asof_interleaved,3,0,3,0,239,318937,140000
mdgo_v11_probe_000722,mdgo_v07_sof_user_0011,software,reference_case_reconstruction,3,1,2,112,344,325058,140000
mdgo_v11_probe_000723,mdgo_v05_fin_user_0026,finance,suggestion_rejection_pair,2,0,2,0,231,330059,140000
mdgo_v11_probe_000724,mdgo_v05_fin_user_0012,finance,surface_decoy_pair,2,0,2,0,224,334218,140000
mdgo_v11_probe_000725,mdgo_v05_fin_user_0035,finance,reference_case_reconstruction,3,1,2,189,412,332598,140000
mdgo_v11_probe_000726,mdgo_v05_sof_user_0000,software,surface_decoy_pair,2,0,2,0,239,311624,140000
mdgo_v11_probe_000727,mdgo_v05_fin_user_0015,finance,triple_asof_interleaved,3,0,3,0,222,337230,140000
mdgo_v11_probe_000728,mdgo_v05_fin_user_0035,finance,dual_asof_reversal,2,0,2,0,230,332598,140000
mdgo_v11_probe_000729,mdgo_v07_sof_user_0011,software,reference_case_reconstruction,3,1,2,187,412,325058,140000
mdgo_v11_probe_000730,mdgo_v05_fin_user_0021,finance,reference_case_reconstruction,3,1,2,121,344,333807,140000
mdgo_v11_probe_000731,mdgo_v05_fin_user_0002,finance,surface_decoy_pair,2,0,2,0,225,339141,140000
mdgo_v11_probe_000732,mdgo_v05_fin_user_0010,finance,triple_asof_interleaved,3,0,3,0,230,335012,140000
mdgo_v11_probe_000733,mdgo_v07_sof_user_0009,software,provenance_weighted_triple,3,0,3,0,235,322372,140000
mdgo_v11_probe_000734,mdgo_v05_fin_user_0011,finance,triple_asof_interleaved,3,0,3,0,229,333048,140000
mdgo_v11_probe_000735,mdgo_v05_fin_user_0021,finance,dual_asof_reversal,2,0,2,0,232,333807,140000
mdgo_v11_probe_000736,mdgo_v05_fin_user_0009,finance,scope_temporal_pair,2,0,2,0,216,341182,140000
mdgo_v11_probe_000737,mdgo_v05_fin_user_0008,finance,surface_decoy_pair,2,0,2,0,229,338243,140000
mdgo_v11_probe_000738,mdgo_v05_fin_user_0030,finance,dual_asof_reversal,2,0,2,0,220,337818,140000
mdgo_v11_probe_000739,mdgo_v05_fin_user_0030,finance,reference_case_reconstruction,3,1,2,193,412,337818,140000
mdgo_v11_probe_000740,mdgo_v05_fin_user_0018,finance,surface_decoy_pair,2,0,2,0,227,331045,140000
mdgo_v11_probe_000741,mdgo_v07_sof_user_0016,software,surface_decoy_pair,2,0,2,0,233,324189,140000
mdgo_v11_probe_000742,mdgo_v05_sof_user_0005,software,triple_asof_interleaved,3,0,3,0,239,318937,140000
mdgo_v11_probe_000743,mdgo_v05_sof_user_0003,software,suggestion_rejection_pair,2,0,2,0,242,314399,140000
mdgo_v11_probe_000744,mdgo_v05_fin_user_0022,finance,scope_temporal_pair,2,0,2,0,219,343225,140000
mdgo_v11_probe_000745,mdgo_v05_fin_user_0011,finance,dual_asof_reversal,2,0,2,0,229,333048,140000
mdgo_v11_probe_000746,mdgo_v05_fin_user_0025,finance,scope_temporal_pair,2,0,2,0,232,338920,140000
mdgo_v11_probe_000747,mdgo_v05_sof_user_0001,software,triple_asof_interleaved,3,0,3,0,234,322282,140000
mdgo_v11_probe_000748,mdgo_v07_sof_user_0009,software,surface_decoy_pair,2,0,2,0,235,322372,140000
mdgo_v11_probe_000749,mdgo_v05_fin_user_0020,finance,triple_asof_interleaved,3,0,3,0,232,328930,140000
mdgo_v11_probe_000750,mdgo_v05_sof_user_0000,software,surface_decoy_pair,2,0,2,0,239,311624,140000
mdgo_v11_probe_000751,mdgo_v05_fin_user_0016,finance,suggestion_rejection_pair,2,0,2,0,225,332320,140000
mdgo_v11_probe_000752,mdgo_v05_fin_user_0019,finance,suggestion_rejection_pair,2,0,2,0,225,338631,140000
mdgo_v11_probe_000753,mdgo_v05_sof_user_0005,software,suggestion_rejection_pair,2,0,2,0,239,318937,140000
mdgo_v11_probe_000754,mdgo_v05_fin_user_0021,finance,surface_decoy_pair,2,0,2,0,232,333807,140000
mdgo_v11_probe_000755,mdgo_v05_fin_user_0030,finance,triple_asof_interleaved,3,0,3,0,220,337818,140000
mdgo_v11_probe_000756,mdgo_v05_sof_user_0000,software,reference_case_reconstruction,3,1,2,104,344,311624,140000
mdgo_v11_probe_000757,mdgo_v05_fin_user_0026,finance,scope_temporal_pair,2,0,2,0,231,330059,140000
mdgo_v11_probe_000758,mdgo_v05_sof_user_0004,software,reference_case_reconstruction,3,1,2,117,344,322411,140000
mdgo_v11_probe_000759,mdgo_v05_fin_user_0027,finance,reference_case_reconstruction,3,1,2,196,412,342331,140000
mdgo_v11_probe_000760,mdgo_v07_sof_user_0015,software,reference_case_reconstruction,3,1,2,112,345,313659,140000
mdgo_v11_probe_000761,mdgo_v05_fin_user_0033,finance,provenance_weighted_triple,3,0,3,0,230,330817,140000
mdgo_v11_probe_000762,mdgo_v05_fin_user_0016,finance,dual_asof_reversal,2,0,2,0,225,332320,140000
mdgo_v11_probe_000763,mdgo_v07_sof_user_0015,software,dual_asof_reversal,2,0,2,0,242,313659,140000
mdgo_v11_probe_000764,mdgo_v05_fin_user_0035,finance,surface_decoy_pair,2,0,2,0,230,332598,140000
mdgo_v11_probe_000765,mdgo_v05_fin_user_0029,finance,suggestion_rejection_pair,2,0,2,0,227,332408,140000
mdgo_v11_probe_000766,mdgo_v05_fin_user_0033,finance,reference_case_reconstruction,3,1,2,120,344,330817,140000
mdgo_v11_probe_000767,mdgo_v05_sof_user_0002,software,reference_case_reconstruction,3,1,2,180,412,323038,140000
mdgo_v11_probe_000768,mdgo_v05_fin_user_0012,finance,dual_asof_reversal,2,0,2,0,224,334218,140000
mdgo_v11_probe_000769,mdgo_v05_fin_user_0031,finance,triple_asof_interleaved,3,0,3,0,224,338178,140000
mdgo_v11_probe_000770,mdgo_v05_fin_user_0017,finance,surface_decoy_pair,2,0,2,0,217,341010,140000
mdgo_v11_probe_000771,mdgo_v05_fin_user_0033,finance,surface_decoy_pair,2,0,2,0,230,330817,140000
mdgo_v11_probe_000772,mdgo_v05_sof_user_0007,software,reference_case_reconstruction,3,1,2,115,344,321840,140000
mdgo_v11_probe_000773,mdgo_v05_fin_user_0006,finance,triple_asof_interleaved,3,0,3,0,224,336433,140000
mdgo_v11_probe_000774,mdgo_v05_fin_user_0002,finance,dual_asof_reversal,2,0,2,0,225,339141,140000
mdgo_v11_probe_000775,mdgo_v05_fin_user_0016,finance,triple_asof_interleaved,3,0,3,0,225,332320,140000
mdgo_v11_probe_000776,mdgo_v05_fin_user_0014,finance,suggestion_rejection_pair,2,0,2,0,223,339699,140000
mdgo_v11_probe_000777,mdgo_v05_fin_user_0011,finance,provenance_weighted_triple,3,0,3,0,229,333048,140000
mdgo_v11_probe_000778,mdgo_v05_fin_user_0022,finance,provenance_weighted_triple,3,0,3,0,219,343225,140000
mdgo_v11_probe_000779,mdgo_v05_fin_user_0018,finance,reference_case_reconstruction,3,1,2,186,412,331045,140000
mdgo_v11_probe_000780,mdgo_v07_sof_user_0009,software,dual_asof_reversal,2,0,2,0,235,322372,140000
mdgo_v11_probe_000781,mdgo_v05_fin_user_0002,finance,provenance_weighted_triple,3,0,3,0,225,339141,140000
mdgo_v11_probe_000782,mdgo_v05_sof_user_0001,software,reference_case_reconstruction,3,1,2,116,344,322282,140000
mdgo_v11_probe_000783,mdgo_v07_sof_user_0017,software,suggestion_rejection_pair,2,0,2,0,232,325699,140000
mdgo_v11_probe_000784,mdgo_v05_sof_user_0006,software,reference_case_reconstruction,3,1,2,117,345,322287,140000
mdgo_v11_probe_000785,mdgo_v05_fin_user_0007,finance,surface_decoy_pair,2,0,2,0,227,337224,140000
mdgo_v11_probe_000786,mdgo_v05_fin_user_0021,finance,surface_decoy_pair,2,0,2,0,232,333807,140000
mdgo_v11_probe_000787,mdgo_v05_fin_user_0006,finance,dual_asof_reversal,2,0,2,0,224,336433,140000
mdgo_v11_probe_000788,mdgo_v05_fin_user_0034,finance,triple_asof_interleaved,3,0,3,0,221,337663,140000
mdgo_v11_probe_000789,mdgo_v05_sof_user_0008,software,scope_temporal_pair,2,0,2,0,239,318483,140000
mdgo_v11_probe_000790,mdgo_v05_fin_user_0032,finance,provenance_weighted_triple,3,0,3,0,223,342639,140000
mdgo_v11_probe_000791,mdgo_v05_fin_user_0012,finance,reference_case_reconstruction,3,1,2,194,413,334218,140000
mdgo_v11_probe_000792,mdgo_v07_sof_user_0015,software,triple_asof_interleaved,3,0,3,0,242,313659,140000
mdgo_v11_probe_000793,mdgo_v05_fin_user_0017,finance,triple_asof_interleaved,3,0,3,0,217,341010,140000
mdgo_v11_probe_000794,mdgo_v05_fin_user_0014,finance,suggestion_rejection_pair,2,0,2,0,223,339699,140000
mdgo_v11_probe_000795,mdgo_v05_fin_user_0028,finance,dual_asof_reversal,2,0,2,0,219,335276,140000
mdgo_v11_probe_000796,mdgo_v05_fin_user_0021,finance,reference_case_reconstruction,3,1,2,121,344,333807,140000
mdgo_v11_probe_000797,mdgo_v07_sof_user_0012,software,dual_asof_reversal,2,0,2,0,236,321909,140000
mdgo_v11_probe_000798,mdgo_v07_sof_user_0016,software,surface_decoy_pair,2,0,2,0,233,324189,140000
mdgo_v11_probe_000799,mdgo_v05_fin_user_0013,finance,reference_case_reconstruction,3,1,2,197,412,345552,140000
mdgo_v11_probe_000800,mdgo_v05_fin_user_0027,finance,surface_decoy_pair,2,0,2,0,220,342331,140000
mdgo_v11_probe_000801,mdgo_v07_sof_user_0016,software,reference_case_reconstruction,3,1,2,187,412,324189,140000
mdgo_v11_probe_000802,mdgo_v05_sof_user_0002,software,reference_case_reconstruction,3,1,2,112,344,323038,140000
mdgo_v11_probe_000803,mdgo_v05_fin_user_0000,finance,reference_case_reconstruction,3,1,2,191,412,333457,140000
mdgo_v11_probe_000804,mdgo_v05_fin_user_0024,finance,reference_case_reconstruction,3,1,2,122,344,340270,140000
mdgo_v11_probe_000805,mdgo_v05_fin_user_0013,finance,triple_asof_interleaved,3,0,3,0,217,345552,140000
mdgo_v11_probe_000806,mdgo_v05_sof_user_0004,software,surface_decoy_pair,2,0,2,0,236,322411,140000
mdgo_v11_probe_000807,mdgo_v05_sof_user_0002,software,triple_asof_interleaved,3,0,3,0,237,323038,140000
mdgo_v11_probe_000808,mdgo_v05_sof_user_0002,software,triple_asof_interleaved,3,0,3,0,237,323038,140000
mdgo_v11_probe_000809,mdgo_v05_fin_user_0030,finance,triple_asof_interleaved,3,0,3,0,220,337818,140000
mdgo_v11_probe_000810,mdgo_v05_sof_user_0003,software,triple_asof_interleaved,3,0,3,0,242,314399,140000
mdgo_v11_probe_000811,mdgo_v07_sof_user_0017,software,reference_case_reconstruction,3,1,2,183,412,325699,140000
mdgo_v11_probe_000812,mdgo_v05_sof_user_0002,software,suggestion_rejection_pair,2,0,2,0,237,323038,140000
mdgo_v11_probe_000813,mdgo_v05_fin_user_0015,finance,provenance_weighted_triple,3,0,3,0,222,337230,140000
mdgo_v11_probe_000814,mdgo_v05_sof_user_0001,software,surface_decoy_pair,2,0,2,0,234,322282,140000
mdgo_v11_probe_000815,mdgo_v05_fin_user_0006,finance,suggestion_rejection_pair,2,0,2,0,224,336433,140000
mdgo_v11_probe_000816,mdgo_v05_fin_user_0020,finance,provenance_weighted_triple,3,0,3,0,232,328930,140000
mdgo_v11_probe_000817,mdgo_v05_sof_user_0003,software,dual_asof_reversal,2,0,2,0,242,314399,140000
mdgo_v11_probe_000818,mdgo_v05_sof_user_0007,software,suggestion_rejection_pair,2,0,2,0,236,321840,140000
mdgo_v11_probe_000819,mdgo_v05_fin_user_0010,finance,suggestion_rejection_pair,2,0,2,0,230,335012,140000
mdgo_v11_probe_000820,mdgo_v05_fin_user_0015,finance,triple_asof_interleaved,3,0,3,0,222,337230,140000
mdgo_v11_probe_000821,mdgo_v05_sof_user_0006,software,reference_case_reconstruction,3,1,2,182,412,322287,140000
mdgo_v11_probe_000822,mdgo_v07_sof_user_0010,software,reference_case_reconstruction,3,1,2,121,344,329153,140000
mdgo_v11_probe_000823,mdgo_v05_sof_user_0004,software,reference_case_reconstruction,3,1,2,182,413,322411,140000
mdgo_v11_probe_000824,mdgo_v05_fin_user_0000,finance,triple_asof_interleaved,3,0,3,0,227,333457,140000
mdgo_v11_probe_000825,mdgo_v05_fin_user_0010,finance,dual_asof_reversal,2,0,2,0,230,335012,140000
mdgo_v11_probe_000826,mdgo_v05_fin_user_0011,finance,dual_asof_reversal,2,0,2,0,229,333048,140000
mdgo_v11_probe_000827,mdgo_v05_fin_user_0028,finance,surface_decoy_pair,2,0,2,0,219,335276,140000
mdgo_v11_probe_000828,mdgo_v05_fin_user_0027,finance,reference_case_reconstruction,3,1,2,129,344,342331,140000
mdgo_v11_probe_000829,mdgo_v05_fin_user_0008,finance,suggestion_rejection_pair,2,0,2,0,229,338243,140000
mdgo_v11_probe_000830,mdgo_v05_fin_user_0015,finance,surface_decoy_pair,2,0,2,0,222,337230,140000
mdgo_v11_probe_000831,mdgo_v05_fin_user_0003,finance,triple_asof_interleaved,3,0,3,0,230,331924,140000
mdgo_v11_probe_000832,mdgo_v05_fin_user_0013,finance,dual_asof_reversal,2,0,2,0,217,345552,140000
mdgo_v11_probe_000833,mdgo_v05_fin_user_0021,finance,surface_decoy_pair,2,0,2,0,232,333807,140000
mdgo_v11_probe_000834,mdgo_v05_fin_user_0032,finance,triple_asof_interleaved,3,0,3,0,223,342639,140000
mdgo_v11_probe_000835,mdgo_v05_sof_user_0004,software,surface_decoy_pair,2,0,2,0,236,322411,140000
mdgo_v11_probe_000836,mdgo_v05_fin_user_0011,finance,scope_temporal_pair,2,0,2,0,229,333048,140000
mdgo_v11_probe_000837,mdgo_v05_fin_user_0010,finance,dual_asof_reversal,2,0,2,0,230,335012,140000
mdgo_v11_probe_000838,mdgo_v07_sof_user_0011,software,surface_decoy_pair,2,0,2,0,238,325058,140000
mdgo_v11_probe_000839,mdgo_v05_fin_user_0026,finance,reference_case_reconstruction,3,1,2,188,413,330059,140000
mdgo_v11_probe_000840,mdgo_v05_fin_user_0018,finance,triple_asof_interleaved,3,0,3,0,227,331045,140000
mdgo_v11_probe_000841,mdgo_v05_fin_user_0035,finance,reference_case_reconstruction,3,1,2,189,412,332598,140000
mdgo_v11_probe_000842,mdgo_v05_sof_user_0008,software,dual_asof_reversal,2,0,2,0,239,318483,140000
mdgo_v11_probe_000843,mdgo_v05_sof_user_0007,software,triple_asof_interleaved,3,0,3,0,236,321840,140000
mdgo_v11_probe_000844,mdgo_v07_sof_user_0014,software,provenance_weighted_triple,3,0,3,0,231,326919,140000
mdgo_v11_probe_000845,mdgo_v05_fin_user_0023,finance,triple_asof_interleaved,3,0,3,0,228,336961,140000
mdgo_v11_probe_000846,mdgo_v05_fin_user_0003,finance,reference_case_reconstruction,3,1,2,121,344,331924,140000
mdgo_v11_probe_000847,mdgo_v05_fin_user_0008,finance,dual_asof_reversal,2,0,2,0,229,338243,140000
mdgo_v11_probe_000848,mdgo_v05_sof_user_0001,software,reference_case_reconstruction,3,1,2,116,344,322282,140000
mdgo_v11_probe_000849,mdgo_v05_fin_user_0007,finance,surface_decoy_pair,2,0,2,0,227,337224,140000
mdgo_v11_probe_000850,mdgo_v05_fin_user_0015,finance,triple_asof_interleaved,3,0,3,0,222,337230,140000
mdgo_v11_probe_000851,mdgo_v05_sof_user_0006,software,triple_asof_interleaved,3,0,3,0,233,322287,140000
mdgo_v11_probe_000852,mdgo_v05_fin_user_0034,finance,suggestion_rejection_pair,2,0,2,0,221,337663,140000
mdgo_v11_probe_000853,mdgo_v05_fin_user_0017,finance,surface_decoy_pair,2,0,2,0,217,341010,140000
mdgo_v11_probe_000854,mdgo_v05_fin_user_0024,finance,surface_decoy_pair,2,0,2,0,226,340270,140000
mdgo_v11_probe_000855,mdgo_v05_fin_user_0010,finance,triple_asof_interleaved,3,0,3,0,230,335012,140000
mdgo_v11_probe_000856,mdgo_v05_fin_user_0025,finance,dual_asof_reversal,2,0,2,0,232,338920,140000
mdgo_v11_probe_000857,mdgo_v05_fin_user_0022,finance,surface_decoy_pair,2,0,2,0,219,343225,140000
mdgo_v11_probe_000858,mdgo_v05_fin_user_0021,finance,reference_case_reconstruction,3,1,2,121,344,333807,140000
mdgo_v11_probe_000859,mdgo_v05_fin_user_0030,finance,triple_asof_interleaved,3,0,3,0,220,337818,140000
mdgo_v11_probe_000860,mdgo_v05_sof_user_0007,software,triple_asof_interleaved,3,0,3,0,236,321840,140000
mdgo_v11_probe_000861,mdgo_v05_sof_user_0008,software,reference_case_reconstruction,3,1,2,185,412,318483,140000
mdgo_v11_probe_000862,mdgo_v05_fin_user_0025,finance,triple_asof_interleaved,3,0,3,0,232,338920,140000
mdgo_v11_probe_000863,mdgo_v05_fin_user_0001,finance,provenance_weighted_triple,3,0,3,0,226,338269,140000
mdgo_v11_probe_000864,mdgo_v05_sof_user_0007,software,triple_asof_interleaved,3,0,3,0,236,321840,140000
mdgo_v11_probe_000865,mdgo_v05_fin_user_0019,finance,triple_asof_interleaved,3,0,3,0,225,338631,140000
mdgo_v11_probe_000866,mdgo_v05_fin_user_0014,finance,triple_asof_interleaved,3,0,3,0,223,339699,140000
mdgo_v11_probe_000867,mdgo_v05_fin_user_0028,finance,surface_decoy_pair,2,0,2,0,219,335276,140000
mdgo_v11_probe_000868,mdgo_v05_sof_user_0005,software,triple_asof_interleaved,3,0,3,0,239,318937,140000
mdgo_v11_probe_000869,mdgo_v05_fin_user_0032,finance,reference_case_reconstruction,3,1,2,200,413,342639,140000
mdgo_v11_probe_000870,mdgo_v05_fin_user_0014,finance,triple_asof_interleaved,3,0,3,0,223,339699,140000
mdgo_v11_probe_000871,mdgo_v05_fin_user_0022,finance,triple_asof_interleaved,3,0,3,0,219,343225,140000
mdgo_v11_probe_000872,mdgo_v05_sof_user_0002,software,surface_decoy_pair,2,0,2,0,237,323038,140000
mdgo_v11_probe_000873,mdgo_v05_sof_user_0008,software,triple_asof_interleaved,3,0,3,0,239,318483,140000
mdgo_v11_probe_000874,mdgo_v05_fin_user_0001,finance,dual_asof_reversal,2,0,2,0,226,338269,140000
mdgo_v11_probe_000875,mdgo_v05_fin_user_0025,finance,scope_temporal_pair,2,0,2,0,232,338920,140000
mdgo_v11_probe_000876,mdgo_v05_fin_user_0003,finance,dual_asof_reversal,2,0,2,0,230,331924,140000
mdgo_v11_probe_000877,mdgo_v05_fin_user_0008,finance,provenance_weighted_triple,3,0,3,0,229,338243,140000
mdgo_v11_probe_000878,mdgo_v05_fin_user_0013,finance,surface_decoy_pair,2,0,2,0,217,345552,140000
mdgo_v11_probe_000879,mdgo_v05_fin_user_0022,finance,surface_decoy_pair,2,0,2,0,219,343225,140000
mdgo_v11_probe_000880,mdgo_v05_fin_user_0005,finance,triple_asof_interleaved,3,0,3,0,231,328129,140000
mdgo_v11_probe_000881,mdgo_v05_fin_user_0003,finance,reference_case_reconstruction,3,1,2,187,412,331924,140000
