session_id,user_id,domain,primary_source_conversation_id,source_intent,all_source_conversation_ids_json,style_exemplar_ids_json,usage_mode
mdgo_v05_fin_user_0011_s0123,mdgo_v05_fin_user_0011,finance,acs-5f731a49-5252-48af-9ca6-2a801e2f890c-1,address_change,"[""acs-5c25c9bb-9793-4981-82a7-0fa7ad0e312e-1""]","[""acs-5c25c9bb-9793-4981-82a7-0fa7ad0e312e-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0127,mdgo_v05_fin_user_0011,finance,acs-719d6ad5-7476-4721-ba89-d0f278871f0d-1,balance,"[""acs-a6d18e23-8fa4-4aaf-a305-0a40d4090c20-1"", ""acs-0924cf56-41b0-46ac-adf4-69129c930df3-1""]","[""acs-a6d18e23-8fa4-4aaf-a305-0a40d4090c20-1"", ""acs-0924cf56-41b0-46ac-adf4-69129c930df3-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0128,mdgo_v05_fin_user_0011,finance,acs-46c80878-8e3d-4375-bb3c-e2ddbbb4783a-1,account_close,"[""acs-6816090b-f4fc-41fd-9b8b-e559cd3a2cc1-1""]","[""acs-6816090b-f4fc-41fd-9b8b-e559cd3a2cc1-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0129,mdgo_v05_fin_user_0011,finance,acs-1a5eb5ae-bfac-43a5-afa9-0a78b8faace9-1,transfer,"[""acs-14babefb-9982-4ba3-944a-66ae4ef65661-1"", ""acs-50178fec-82a8-44e9-9846-7dced3963c22-1""]","[""acs-14babefb-9982-4ba3-944a-66ae4ef65661-1"", ""acs-50178fec-82a8-44e9-9846-7dced3963c22-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0131,mdgo_v05_fin_user_0011,finance,acs-0d407d79-b4fb-415c-bdc9-9d2e9a72a785-1,balance,"[""acs-2b4d6d09-848b-480b-a72e-1bb4d125b4d2-1"", ""acs-6a6b1c02-70d2-420a-afc7-10ad23d8aa8a-1""]","[""acs-2b4d6d09-848b-480b-a72e-1bb4d125b4d2-1"", ""acs-6a6b1c02-70d2-420a-afc7-10ad23d8aa8a-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0132,mdgo_v05_fin_user_0011,finance,acs-685ffb44-494c-49b5-9c5d-7cae8026abde-1,transfer,"[""acs-2582a7ea-59b4-4ac8-9fad-7a88a82f57df-1""]","[""acs-2582a7ea-59b4-4ac8-9fad-7a88a82f57df-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0133,mdgo_v05_fin_user_0011,finance,acs-6d1f41b3-0fd4-434c-8a4b-e92be435fd8e-1,lost_card,"[""acs-e27948ae-d18c-4e4d-b3e1-24fa9eaac403-1"", ""acs-21f7e051-ab59-4d02-9281-32262e5d6833-1""]","[""acs-e27948ae-d18c-4e4d-b3e1-24fa9eaac403-1"", ""acs-21f7e051-ab59-4d02-9281-32262e5d6833-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0134,mdgo_v05_fin_user_0011,finance,acs-6b8ab0d2-be85-42e2-b1bf-a755b2ccee79-1,transfer,"[""acs-75ba99c9-f1a1-4d31-b789-c5a0da9f0992-1""]","[""acs-75ba99c9-f1a1-4d31-b789-c5a0da9f0992-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0135,mdgo_v05_fin_user_0011,finance,acs-625c9ec1-7e7c-4bb6-a177-5f5a7a847a33-1,balance,"[""acs-1fb23884-ad6d-46ec-9b97-4153475367f8-1"", ""acs-9e5b31c2-964c-44df-a48d-266914ca433e-1""]","[""acs-1fb23884-ad6d-46ec-9b97-4153475367f8-1"", ""acs-9e5b31c2-964c-44df-a48d-266914ca433e-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0136,mdgo_v05_fin_user_0011,finance,acs-da2b8823-1a90-4fac-962f-df4ab84fcac0-1,transfer,"[""acs-3e5f2653-e133-44f0-b102-54657d675710-1""]","[""acs-3e5f2653-e133-44f0-b102-54657d675710-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0137,mdgo_v05_fin_user_0011,finance,acs-d2bee46f-331b-4408-988a-833744036fff-1,balance,"[""acs-e62b678c-031d-41b3-a286-4e4a2e44d74c-1""]","[""acs-e62b678c-031d-41b3-a286-4e4a2e44d74c-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0138,mdgo_v05_fin_user_0011,finance,acs-9920e0ac-09eb-48ab-bbe2-38a12a0b35f7-1,address_change,"[""acs-e6144b51-4e1f-40e2-8199-95261bba8562-1"", ""acs-033738df-51b1-485f-9895-2694c65187a4-1""]","[""acs-e6144b51-4e1f-40e2-8199-95261bba8562-1"", ""acs-033738df-51b1-485f-9895-2694c65187a4-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0139,mdgo_v05_fin_user_0011,finance,acs-2ed94736-8346-4a79-b76a-21a9a4f83757-1,address_change,"[""acs-d0410969-c7af-4ad0-ba30-df6a492e400d-1"", ""acs-4a64ee62-e21f-4ad9-8666-b7a7c3f2c579-1""]","[""acs-d0410969-c7af-4ad0-ba30-df6a492e400d-1"", ""acs-4a64ee62-e21f-4ad9-8666-b7a7c3f2c579-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0140,mdgo_v05_fin_user_0011,finance,acs-519d8b54-0936-416e-be34-787eb2d1ad50-1,address_change,"[""acs-a7ead1c2-c2b8-40ad-9262-7dfd4eac7895-1"", ""acs-bb232419-9d37-477c-9f58-68317752e8b3-1""]","[""acs-a7ead1c2-c2b8-40ad-9262-7dfd4eac7895-1"", ""acs-bb232419-9d37-477c-9f58-68317752e8b3-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0141,mdgo_v05_fin_user_0011,finance,acs-417f0110-ecc0-492d-a11a-0e79df49d578-1,transfer,"[""acs-b0a1f4cc-0e0d-44af-9391-e9fdd6925d83-1""]","[""acs-b0a1f4cc-0e0d-44af-9391-e9fdd6925d83-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0142,mdgo_v05_fin_user_0011,finance,acs-cd3db801-4c0c-4dd9-9fbb-378c9fc32764-1,lost_card,"[""acs-1e37e9c9-1424-4bf3-b86a-20b374c8c460-1"", ""acs-4542a170-a8fb-4a19-972e-c06135a71ffc-1""]","[""acs-1e37e9c9-1424-4bf3-b86a-20b374c8c460-1"", ""acs-4542a170-a8fb-4a19-972e-c06135a71ffc-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0144,mdgo_v05_fin_user_0011,finance,acs-126f8cee-c6d4-4009-a376-34af843e281b-1,address_change,"[""acs-85780e39-45c3-40ca-bbe2-e4fbf02fd771-1""]","[""acs-85780e39-45c3-40ca-bbe2-e4fbf02fd771-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0145,mdgo_v05_fin_user_0011,finance,acs-e6986608-027c-480a-975d-85d5decc4e09-1,address_change,"[""acs-1171b0e3-03ab-4401-9667-47b328f6db9c-1"", ""acs-cb57ee30-9d6d-4a3f-abf5-8f866cce4796-1""]","[""acs-1171b0e3-03ab-4401-9667-47b328f6db9c-1"", ""acs-cb57ee30-9d6d-4a3f-abf5-8f866cce4796-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0146,mdgo_v05_fin_user_0011,finance,acs-f0a7f1a5-d5e9-4136-9843-b8967b563491-1,lost_card,"[""acs-863120d4-4021-4c79-8bb4-04ab647bb3cc-1""]","[""acs-863120d4-4021-4c79-8bb4-04ab647bb3cc-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0147,mdgo_v05_fin_user_0011,finance,acs-0c37feb7-cf82-498c-8b42-c826889b8294-1,balance,"[""acs-adcdfa4a-8c12-48cf-bafe-8d6cf677ee29-1""]","[""acs-adcdfa4a-8c12-48cf-bafe-8d6cf677ee29-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0148,mdgo_v05_fin_user_0011,finance,acs-70b2f49a-c095-400f-97c6-704b0b2c0ded-1,lost_card,"[""acs-0818063a-57c7-4895-9cf0-e7b9ae4c48a1-1""]","[""acs-0818063a-57c7-4895-9cf0-e7b9ae4c48a1-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0149,mdgo_v05_fin_user_0011,finance,acs-72195bdf-6ba1-4105-a692-f211ca75f1b2-1,transfer,"[""acs-3db82852-4d4e-41ff-8290-fecddd253306-1""]","[""acs-3db82852-4d4e-41ff-8290-fecddd253306-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0150,mdgo_v05_fin_user_0011,finance,acs-57acb0eb-a60e-48ea-ba94-cf0ea9efb20c-1,balance,"[""acs-00fdff6e-4a79-46b5-82b5-efd3a046faa9-1"", ""acs-6feb0eb1-dfea-4912-839b-8c8a0d0added-1""]","[""acs-00fdff6e-4a79-46b5-82b5-efd3a046faa9-1"", ""acs-6feb0eb1-dfea-4912-839b-8c8a0d0added-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0151,mdgo_v05_fin_user_0011,finance,acs-ebe7b709-9c13-405c-96dd-36b79a4fb60b-1,balance,"[""acs-bbed2900-29da-4f4c-885d-4b886a37ed77-1""]","[""acs-bbed2900-29da-4f4c-885d-4b886a37ed77-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0152,mdgo_v05_fin_user_0011,finance,acs-c62cbba7-463e-40ea-9eec-c1e4c9cfe498-1,address_change,"[""acs-f744d18a-3db6-4bb2-a266-c9601f13ffa7-1""]","[""acs-f744d18a-3db6-4bb2-a266-c9601f13ffa7-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0153,mdgo_v05_fin_user_0011,finance,acs-3dd1e84b-4d45-4fa3-b209-7006836f88a9-1,lost_card,"[""acs-7cecee60-fae7-4e64-a663-3eedb4610732-1"", ""acs-bf0bf4e4-876a-4239-94d7-f3e956ec9ef0-1""]","[""acs-7cecee60-fae7-4e64-a663-3eedb4610732-1"", ""acs-bf0bf4e4-876a-4239-94d7-f3e956ec9ef0-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0154,mdgo_v05_fin_user_0011,finance,acs-f82be570-8cce-47ed-bbbd-a7c85f34f436-1,branch_info,"[""acs-3ffc6331-4e45-4ccd-9f2c-848729f0a001-1""]","[""acs-3ffc6331-4e45-4ccd-9f2c-848729f0a001-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0155,mdgo_v05_fin_user_0011,finance,acs-0b4843ae-c454-4962-a361-087c08a11fd2-1,balance,"[""acs-80ed30e3-8e08-432a-a05f-a5995bdf216c-1"", ""acs-361069cc-b10d-4b5a-8a20-b767f995e9a5-1""]","[""acs-80ed30e3-8e08-432a-a05f-a5995bdf216c-1"", ""acs-361069cc-b10d-4b5a-8a20-b767f995e9a5-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0156,mdgo_v05_fin_user_0011,finance,acs-2c25cca5-717e-4610-aeec-d806b2b7a47a-1,transfer,"[""acs-29bd69d3-a20a-47d6-969b-5ddc704b27cb-1""]","[""acs-29bd69d3-a20a-47d6-969b-5ddc704b27cb-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0157,mdgo_v05_fin_user_0011,finance,acs-648a5b61-626d-477e-9efa-a90776f37f0e-1,balance,"[""acs-4c9b766e-b62c-4113-8c5a-d5465c7c97b5-1"", ""acs-df3ab317-d7ce-4f25-8b2d-1fbb2b5d29db-1""]","[""acs-4c9b766e-b62c-4113-8c5a-d5465c7c97b5-1"", ""acs-df3ab317-d7ce-4f25-8b2d-1fbb2b5d29db-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0158,mdgo_v05_fin_user_0011,finance,acs-1e08e2f2-0045-4c65-a3b4-9579165cc590-1,balance,"[""acs-2ff365fd-7e50-418e-b6af-1e737d96d70d-1"", ""acs-6234ebb9-74f1-4a72-8958-4df4b7e29688-1""]","[""acs-2ff365fd-7e50-418e-b6af-1e737d96d70d-1"", ""acs-6234ebb9-74f1-4a72-8958-4df4b7e29688-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0159,mdgo_v05_fin_user_0011,finance,acs-fd054853-7be7-4f5a-b4af-b7d432b1d7c9-1,address_change,"[""acs-2fefea1e-5b65-4398-87f9-31d264cf1901-1"", ""acs-4ec94c7d-e5b7-47da-bae5-0aee29d9a67b-1""]","[""acs-2fefea1e-5b65-4398-87f9-31d264cf1901-1"", ""acs-4ec94c7d-e5b7-47da-bae5-0aee29d9a67b-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0160,mdgo_v05_fin_user_0011,finance,acs-3c535974-6b35-44ad-972c-1d86832f16fd-1,loan,"[""acs-a48ca71f-815a-4cf2-9f37-2b807537888b-1""]","[""acs-a48ca71f-815a-4cf2-9f37-2b807537888b-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0161,mdgo_v05_fin_user_0011,finance,acs-276e6f0b-ea09-4eec-b0f4-399bcfa1459e-1,lost_card,"[""acs-7ec4919e-c52b-4242-aaf4-fd6780ab6536-1""]","[""acs-7ec4919e-c52b-4242-aaf4-fd6780ab6536-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0162,mdgo_v05_fin_user_0011,finance,acs-eb34886c-386a-405e-88ed-6fa0885a1be2-1,address_change,"[""acs-d8217d61-798d-4587-a930-21227cd96ae3-1""]","[""acs-d8217d61-798d-4587-a930-21227cd96ae3-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0164,mdgo_v05_fin_user_0011,finance,acs-63f3af1f-b3ef-4e16-846e-14466421a364-1,checks_routing,"[""acs-ad7f4c54-ca4d-4501-ab7a-32958ff7e32f-1""]","[""acs-ad7f4c54-ca4d-4501-ab7a-32958ff7e32f-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0168,mdgo_v05_fin_user_0011,finance,acs-98665b53-438e-4fa3-8683-909a897f007c-1,balance,"[""acs-d918ebe8-c409-4cc8-82dd-37d5be38a355-1""]","[""acs-d918ebe8-c409-4cc8-82dd-37d5be38a355-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0169,mdgo_v05_fin_user_0011,finance,acs-a9957605-43e2-4c43-b86e-214de2705507-1,address_change,"[""acs-a7e7b00f-49ed-4fa7-afd7-eb8424f8fe0c-1"", ""acs-bf1e9f89-fae0-433e-89bb-2022707a2aa3-1""]","[""acs-a7e7b00f-49ed-4fa7-afd7-eb8424f8fe0c-1"", ""acs-bf1e9f89-fae0-433e-89bb-2022707a2aa3-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0170,mdgo_v05_fin_user_0011,finance,acs-f05848fd-7e1e-41b9-a38f-f471d326a739-1,address_change,"[""acs-dfa96017-dba9-4749-a453-96e8ea911caf-1"", ""acs-129208b4-1f4c-438c-92e5-d07273690075-1""]","[""acs-dfa96017-dba9-4749-a453-96e8ea911caf-1"", ""acs-129208b4-1f4c-438c-92e5-d07273690075-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0171,mdgo_v05_fin_user_0011,finance,acs-0d42d502-844a-460f-8f82-4000c25d3295-1,lost_card,"[""acs-b70b927d-c01c-4ccc-b7c1-cd8a4a4ad66d-1"", ""acs-dc80e68d-1a1b-4009-86fc-62b0674e8fe7-1""]","[""acs-b70b927d-c01c-4ccc-b7c1-cd8a4a4ad66d-1"", ""acs-dc80e68d-1a1b-4009-86fc-62b0674e8fe7-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0172,mdgo_v05_fin_user_0011,finance,acs-37b1763a-b583-478d-a62c-e1a49b4bb46c-1,balance,"[""acs-000e0b37-c8f0-46fe-9ffb-0c727e888339-1"", ""acs-5abd38cd-644a-4637-bab2-939c877a6c91-1""]","[""acs-000e0b37-c8f0-46fe-9ffb-0c727e888339-1"", ""acs-5abd38cd-644a-4637-bab2-939c877a6c91-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0173,mdgo_v05_fin_user_0011,finance,acs-dfcad985-8fce-4ff7-b9f6-ebe7204e0539-1,transfer,"[""acs-6dba3999-d7d6-40f5-b3f1-1321dbd63321-1"", ""acs-792d34d7-c15d-4f8f-82f7-ede4e5481642-1""]","[""acs-6dba3999-d7d6-40f5-b3f1-1321dbd63321-1"", ""acs-792d34d7-c15d-4f8f-82f7-ede4e5481642-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0174,mdgo_v05_fin_user_0011,finance,acs-cbf8d9c7-f609-4eec-8afb-1bdfaf38b899-1,lost_card,"[""acs-597c2ed7-bf47-4ad7-9d4a-264c82211d48-1""]","[""acs-597c2ed7-bf47-4ad7-9d4a-264c82211d48-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0175,mdgo_v05_fin_user_0011,finance,acs-3bc4960c-8286-4fb8-b943-566b35497969-1,balance,"[""acs-3cbc5091-8da4-4b2e-a2ee-d3f8afe413d0-1"", ""acs-93e15a7a-d5b6-4cc5-8f52-bdb971cec81d-1""]","[""acs-3cbc5091-8da4-4b2e-a2ee-d3f8afe413d0-1"", ""acs-93e15a7a-d5b6-4cc5-8f52-bdb971cec81d-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0176,mdgo_v05_fin_user_0011,finance,acs-05f78b67-017e-4bf0-8f7d-5ca08dab9e87-1,transfer,"[""acs-3c36f07e-a4fe-4f0b-ac97-462d9e3fc53b-1""]","[""acs-3c36f07e-a4fe-4f0b-ac97-462d9e3fc53b-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0177,mdgo_v05_fin_user_0011,finance,acs-d595b5ea-eacc-4e99-a046-bb23095e41e6-1,account_close,"[""acs-b68d5cac-b240-4ad8-8670-0751772884db-1"", ""acs-62c042c4-2019-40e4-a7e4-132e63fbf9b5-1""]","[""acs-b68d5cac-b240-4ad8-8670-0751772884db-1"", ""acs-62c042c4-2019-40e4-a7e4-132e63fbf9b5-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0179,mdgo_v05_fin_user_0011,finance,acs-786f5547-749d-4b81-aa1c-df54abf13169-1,address_change,"[""acs-c2af8080-d5c6-44d3-8c74-a35708b41290-1"", ""acs-a1ac70d0-5509-4d7c-b5db-a8b7d790933f-1""]","[""acs-c2af8080-d5c6-44d3-8c74-a35708b41290-1"", ""acs-a1ac70d0-5509-4d7c-b5db-a8b7d790933f-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0180,mdgo_v05_fin_user_0011,finance,acs-90151a0b-9766-493b-83b1-ebe1598057a4-1,transfer,"[""acs-cf92c9d0-3945-4c56-bf57-b5da14f8fca2-1"", ""acs-14aaa8dc-b245-4761-9659-429899e31577-1""]","[""acs-cf92c9d0-3945-4c56-bf57-b5da14f8fca2-1"", ""acs-14aaa8dc-b245-4761-9659-429899e31577-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0181,mdgo_v05_fin_user_0011,finance,acs-58ad4f71-bdbd-48cc-9fa9-41dd58ac7e17-1,transfer,"[""acs-ac4bf485-c721-4222-bf9c-9dc4ca2285a6-1""]","[""acs-ac4bf485-c721-4222-bf9c-9dc4ca2285a6-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0182,mdgo_v05_fin_user_0011,finance,acs-201adc5b-2042-4191-a99c-521239776436-1,transfer,"[""acs-efb20570-4377-4e21-b4ac-57fd88e296f3-1"", ""acs-d60fc11d-807d-4971-aa5b-e038832b9ceb-1""]","[""acs-efb20570-4377-4e21-b4ac-57fd88e296f3-1"", ""acs-d60fc11d-807d-4971-aa5b-e038832b9ceb-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0183,mdgo_v05_fin_user_0011,finance,acs-6a8295ff-95f8-451a-aecd-f863b0650258-1,balance,"[""acs-6301dcfd-af3b-4ad9-8e34-50e7e42318e4-1"", ""acs-187ef788-718a-4a65-b608-97cebc591445-1""]","[""acs-6301dcfd-af3b-4ad9-8e34-50e7e42318e4-1"", ""acs-187ef788-718a-4a65-b608-97cebc591445-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0184,mdgo_v05_fin_user_0011,finance,acs-4b711680-f0cb-4cd6-9c42-83cb6909f280-1,account_close,"[""acs-054ea1ad-03f4-4835-bfc8-f1de28c506c0-1"", ""acs-d56c69ca-24b3-45b3-b7b1-8b033178f853-1""]","[""acs-054ea1ad-03f4-4835-bfc8-f1de28c506c0-1"", ""acs-d56c69ca-24b3-45b3-b7b1-8b033178f853-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0186,mdgo_v05_fin_user_0011,finance,acs-8b289843-415e-4d1e-b72a-a550849941df-1,card_issue,"[""acs-be857705-99f9-4712-8611-6c2b3dda3236-1""]","[""acs-be857705-99f9-4712-8611-6c2b3dda3236-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0187,mdgo_v05_fin_user_0011,finance,acs-c3930e9f-4bae-401e-ba53-a1864b34e11d-1,address_change,"[""acs-7c4c104e-1477-44f5-aef4-2780551a2d58-1""]","[""acs-7c4c104e-1477-44f5-aef4-2780551a2d58-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0188,mdgo_v05_fin_user_0011,finance,acs-c8dde4f4-2100-4d98-9cbe-52f93ac98a39-1,transfer,"[""acs-82ad7a08-0eaf-4d3c-9bf3-cc7c1f4d79a5-1""]","[""acs-82ad7a08-0eaf-4d3c-9bf3-cc7c1f4d79a5-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0189,mdgo_v05_fin_user_0011,finance,acs-dfa3008f-4b0d-4907-8fef-9803f14d2132-1,dispute_charge,"[""acs-173b3a36-416e-42d5-95df-cac34d8ef744-1""]","[""acs-173b3a36-416e-42d5-95df-cac34d8ef744-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0190,mdgo_v05_fin_user_0011,finance,acs-12903ae4-d2aa-40d4-863b-5b24385d18f5-1,address_change,"[""acs-92a310ba-39c3-41e0-9674-705aa92154b3-1"", ""acs-c7a47bde-5a29-443a-8bcf-3960c8e2e053-1""]","[""acs-92a310ba-39c3-41e0-9674-705aa92154b3-1"", ""acs-c7a47bde-5a29-443a-8bcf-3960c8e2e053-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0191,mdgo_v05_fin_user_0011,finance,acs-c372d300-5516-4332-b89d-5c95b00a3fd7-1,card_issue,"[""acs-64bc90b1-10e3-45f1-9533-ff00070a7341-1""]","[""acs-64bc90b1-10e3-45f1-9533-ff00070a7341-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0192,mdgo_v05_fin_user_0011,finance,acs-64a454ce-dbc9-4612-939a-c8fd4dde2439-1,transfer,"[""acs-a1406251-090d-4429-932a-7b3ecc516622-1""]","[""acs-a1406251-090d-4429-932a-7b3ecc516622-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0193,mdgo_v05_fin_user_0011,finance,acs-14b8b590-35dc-4256-9361-fc2db5152ea3-1,lost_card,"[""acs-f327a5fe-d253-4f49-afe9-7286fd851307-1"", ""acs-3260f250-fdfd-4885-a913-c810ee0d4143-1""]","[""acs-f327a5fe-d253-4f49-afe9-7286fd851307-1"", ""acs-3260f250-fdfd-4885-a913-c810ee0d4143-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0194,mdgo_v05_fin_user_0011,finance,acs-89709a08-b6fd-4f6c-8eb3-28772df51094-1,balance,"[""acs-94bb5604-791a-4463-8121-f5f5bc279ec6-1"", ""acs-e4662a10-2af6-4417-94a8-df1fe910b84c-1""]","[""acs-94bb5604-791a-4463-8121-f5f5bc279ec6-1"", ""acs-e4662a10-2af6-4417-94a8-df1fe910b84c-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0195,mdgo_v05_fin_user_0011,finance,acs-c56ce1a9-3239-4f96-b093-7e30d1c3d377-1,lost_card,"[""acs-f8fc1864-79c1-473c-a505-7abf4bcef161-1"", ""acs-c81388cb-938b-4f35-aa2e-804f7e3f67ab-1""]","[""acs-f8fc1864-79c1-473c-a505-7abf4bcef161-1"", ""acs-c81388cb-938b-4f35-aa2e-804f7e3f67ab-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0196,mdgo_v05_fin_user_0011,finance,acs-e6f7f79b-5a69-401a-b6a3-0a931559d2ed-1,balance,"[""acs-8b6ef10e-7ff9-44d2-888b-4d5a05dde60f-1"", ""acs-55299bab-19ad-4dd8-aaea-3c0fc63a5d3e-1""]","[""acs-8b6ef10e-7ff9-44d2-888b-4d5a05dde60f-1"", ""acs-55299bab-19ad-4dd8-aaea-3c0fc63a5d3e-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0197,mdgo_v05_fin_user_0011,finance,acs-3597319e-4053-4a00-bfd4-a8a9f340d024-1,account_close,"[""acs-91e014c7-5273-49cf-a8b9-0a6632e3a7d9-1""]","[""acs-91e014c7-5273-49cf-a8b9-0a6632e3a7d9-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_fin_user_0011_s0199,mdgo_v05_fin_user_0011,finance,acs-a37692ce-1812-4039-b41b-af00cd8e13d9-1,address_change,"[""acs-56a20401-2fe7-426d-8b65-47065a011be0-1""]","[""acs-56a20401-2fe7-426d-8b65-47065a011be0-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
