evidence_chain_id,probe_id,user_id,domain,decision_bundle_id,decision_unit_ids_json,session_id,session_index,timestamp,evidence_status,evidence_role,annotation_kind,habit_ids_json,pair_ref,case_ref,selected_ordinal,variant_id,gold_alignment,user_excerpt
mdgo_v12_echain_000471,mdgo_v11_probe_000471,mdgo_v05_fin_user_0029,finance,mdgo_v13_db_1b9cabbd90ca2bea,"[""mdgo_v13_du_fffd8b4f26c6672e"", ""mdgo_v13_du_713303c66c11c2af""]",mdgo_v05_fin_user_0029_s0008,8,2021-02-04T11:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""finance_balance_statement_summary_first""]",POLB-west-folio-esnzob,,,,not_applicable,"Review the September 8 statement for checking ending 4613 and explain the change. Open workflow review POLB-west-folio-esnzob. Use this case to record the two routes still under consideration. Keep exactly those two candidates, in that order, under POLB-west-folio-esnzob. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000471,mdgo_v11_probe_000471,mdgo_v05_fin_user_0029,finance,mdgo_v13_db_1b9cabbd90ca2bea,"[""mdgo_v13_du_fffd8b4f26c6672e"", ""mdgo_v13_du_713303c66c11c2af""]",mdgo_v05_fin_user_0029_s0026,26,2021-03-31T12:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""finance_fraud_lost_card_urgent_escalation""]",POLB-juniper-journal-fzhtwi,,,,not_applicable,"Card ending 9277 went missing during the vendor retainer. Open workflow review POLB-juniper-journal-fzhtwi. Use this case to record the two routes still under consideration. Keep exactly those two candidates, in that order, under POLB-juniper-journal-fzhtwi. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000471,mdgo_v11_probe_000471,mdgo_v05_fin_user_0029,finance,mdgo_v13_db_1b9cabbd90ca2bea,"[""mdgo_v13_du_fffd8b4f26c6672e"", ""mdgo_v13_du_713303c66c11c2af""]",mdgo_v05_fin_user_0029_s0263,263,2023-03-12T17:00:00,decisive,baseline_ordinal_resolution,v11_baseline_resolution,"[""finance_balance_statement_summary_first""]",POLB-west-folio-esnzob,,2,merchant_category_rollup,not_applicable,"Review the February 6 statement for checking ending 4613 and explain the change. Resolve the two-route decision linked to POLB-west-folio-esnzob: make the second route the standing process. Preserve the date and reference because the wording of future cases may point toward the other safe route. For the February 6 statement review for checking ending 4613, preserve POLB-west-folio-esnzob and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000471,mdgo_v11_probe_000471,mdgo_v05_fin_user_0029,finance,mdgo_v13_db_1b9cabbd90ca2bea,"[""mdgo_v13_du_fffd8b4f26c6672e"", ""mdgo_v13_du_713303c66c11c2af""]",mdgo_v05_fin_user_0029_s0272,272,2023-04-07T16:00:00,decisive,baseline_ordinal_resolution,v11_baseline_resolution,"[""finance_fraud_lost_card_urgent_escalation""]",POLB-juniper-journal-fzhtwi,,1,lock_then_fraud_team,not_applicable,"Card ending 9277 went missing during the clinic reimbursement. Use the original ordering in POLB-juniper-journal-fzhtwi: make the first route the standing process. This is a durable choice, while any later shortcut must remain case-specific unless I replace it again. For the missing-card incident for ending 9277, preserve POLB-juniper-journal-fzhtwi and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000471,mdgo_v11_probe_000471,mdgo_v05_fin_user_0029,finance,mdgo_v13_db_1b9cabbd90ca2bea,"[""mdgo_v13_du_fffd8b4f26c6672e"", ""mdgo_v13_du_713303c66c11c2af""]",mdgo_v05_fin_user_0029_s0278,278,2023-04-26T10:00:00,temporal_context,replacement_ordered_shortlist,v11_replacement_candidate,"[""finance_balance_statement_summary_first""]",POLR-west-folio-esnzob,,,,not_applicable,"Review the August 15 statement for checking ending 4613 and explain the change. Open workflow review POLR-west-folio-esnzob. I want to narrow the recurring process before I make it permanent. Keep exactly those two candidates, in that order, under POLR-west-folio-esnzob. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000471,mdgo_v11_probe_000471,mdgo_v05_fin_user_0029,finance,mdgo_v13_db_1b9cabbd90ca2bea,"[""mdgo_v13_du_fffd8b4f26c6672e"", ""mdgo_v13_du_713303c66c11c2af""]",mdgo_v05_fin_user_0029_s0284,284,2023-05-14T09:00:00,temporal_context,replacement_ordered_shortlist,v11_replacement_candidate,"[""finance_fraud_lost_card_urgent_escalation""]",POLR-juniper-journal-fzhtwi,,,,not_applicable,"A $2432 charge at Maple Dental is unfamiliar on card ending 9277. Open workflow review POLR-juniper-journal-fzhtwi. I need an auditable shortlist rather than an assumed default. Keep exactly those two candidates, in that order, under POLR-juniper-journal-fzhtwi. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000471,mdgo_v11_probe_000471,mdgo_v05_fin_user_0029,finance,mdgo_v13_db_1b9cabbd90ca2bea,"[""mdgo_v13_du_fffd8b4f26c6672e"", ""mdgo_v13_du_713303c66c11c2af""]",mdgo_v05_fin_user_0029_s0372,372,2024-02-02T16:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""finance_balance_statement_summary_first""]",,LOCAL-west-folio-esnzob,,chronological_timeline,counter_variant_to_gold,"Review the July 27 statement for checking ending 4613 and explain the change. For this record only, use the route where you present a chronological transaction timeline followed by the conclusion because today’s deadline makes a reversible fallback useful. The handling in LOCAL-west-folio-esnzob for the July 27 statement review for checking ending 4613 must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_000471,mdgo_v11_probe_000471,mdgo_v05_fin_user_0029,finance,mdgo_v13_db_1b9cabbd90ca2bea,"[""mdgo_v13_du_fffd8b4f26c6672e"", ""mdgo_v13_du_713303c66c11c2af""]",mdgo_v05_fin_user_0029_s0390,390,2024-03-27T14:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""finance_fraud_lost_card_urgent_escalation""]",,LOCAL-juniper-journal-fzhtwi,,temporary_freeze_review,counter_variant_to_gold,"Card ending 9277 went missing during the professional membership. For this record only, use the route where you place a temporary freeze, perform a secure review, then decide replacement because the current case has an unusual dependency that will not recur. The handling in LOCAL-juniper-journal-fzhtwi for the missing-card incident for ending 9277 must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_000471,mdgo_v11_probe_000471,mdgo_v05_fin_user_0029,finance,mdgo_v13_db_1b9cabbd90ca2bea,"[""mdgo_v13_du_fffd8b4f26c6672e"", ""mdgo_v13_du_713303c66c11c2af""]",mdgo_v05_fin_user_0029_s0436,436,2024-08-13T16:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""finance_balance_statement_summary_first""]",,SUG-west-folio-esnzob,,headline_then_evidence,counter_variant_to_gold,Review the November 13 statement for checking ending 4613 and explain the change. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-west-folio-esnzob. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_000471,mdgo_v11_probe_000471,mdgo_v05_fin_user_0029,finance,mdgo_v13_db_1b9cabbd90ca2bea,"[""mdgo_v13_du_fffd8b4f26c6672e"", ""mdgo_v13_du_713303c66c11c2af""]",mdgo_v05_fin_user_0029_s0454,454,2024-10-06T20:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""finance_fraud_lost_card_urgent_escalation""]",,SUG-juniper-journal-fzhtwi,,temporary_freeze_review,counter_variant_to_gold,A $2397 charge at Lakeside Studio is unfamiliar on card ending 9277. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-juniper-journal-fzhtwi. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_000471,mdgo_v11_probe_000471,mdgo_v05_fin_user_0029,finance,mdgo_v13_db_1b9cabbd90ca2bea,"[""mdgo_v13_du_fffd8b4f26c6672e"", ""mdgo_v13_du_713303c66c11c2af""]",mdgo_v05_fin_user_0029_s0533,533,2025-05-30T12:00:00,temporal_context,replacement_ordinal_resolution,v11_replacement_resolution,"[""finance_balance_statement_summary_first""]",POLR-west-folio-esnzob,,1,exceptions_first_table,not_applicable,"Review the June 11 statement for checking ending 4613 and explain the change. Finalize the process review recorded under POLR-west-folio-esnzob: make the first route the standing process. Keep the rejected candidate in the audit trail, not in the standing workflow. For the June 11 statement review for checking ending 4613, preserve POLR-west-folio-esnzob and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000471,mdgo_v11_probe_000471,mdgo_v05_fin_user_0029,finance,mdgo_v13_db_1b9cabbd90ca2bea,"[""mdgo_v13_du_fffd8b4f26c6672e"", ""mdgo_v13_du_713303c66c11c2af""]",mdgo_v05_fin_user_0029_s0536,536,2025-06-09T16:00:00,temporal_context,replacement_ordinal_resolution,v11_replacement_resolution,"[""finance_fraud_lost_card_urgent_escalation""]",POLR-juniper-journal-fzhtwi,,2,verify_incident_then_lock,not_applicable,"Card ending 9277 went missing during the quarterly tax reserve. Finalize the process review recorded under POLR-juniper-journal-fzhtwi: use the second-listed candidate whenever the same condition recurs. Keep the rejected candidate in the audit trail, not in the standing workflow. For the missing-card incident for ending 9277, preserve POLR-juniper-journal-fzhtwi and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000472,mdgo_v11_probe_000472,mdgo_v07_sof_user_0011,software,mdgo_v13_db_1e2fe07362b1e749,"[""mdgo_v13_du_c0cab18d686ffea4"", ""mdgo_v13_du_a2379f9d34ce1f40""]",mdgo_v07_sof_user_0011_s0008,8,2021-01-30T17:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""software_collect_diagnostics_before_fix""]",POLB-pine-orbit-thsmxa,,,,not_applicable,"Template Gallery fails in Cobalt Office on Ubuntu 24.04 with error E-418; diagnose it. Open workflow review POLB-pine-orbit-thsmxa. I want to narrow the recurring process before I make it permanent. Keep exactly those two candidates, in that order, under POLB-pine-orbit-thsmxa. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000472,mdgo_v11_probe_000472,mdgo_v07_sof_user_0011,software,mdgo_v13_db_1e2fe07362b1e749,"[""mdgo_v13_du_c0cab18d686ffea4"", ""mdgo_v13_du_a2379f9d34ce1f40""]",mdgo_v07_sof_user_0011_s0032,32,2021-04-12T10:00:00,temporal_context,baseline_ordered_shortlist,v11_baseline_candidate,"[""software_ticket_receipt_summary""]",POLB-river-brief-oqkmis,,,,not_applicable,"Submit the reproducible Cobalt Office 8.0.3 defect and give me the handoff record. Open workflow review POLB-river-brief-oqkmis. I want to narrow the recurring process before I make it permanent. Keep exactly those two candidates, in that order, under POLB-river-brief-oqkmis. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000472,mdgo_v11_probe_000472,mdgo_v07_sof_user_0011,software,mdgo_v13_db_1e2fe07362b1e749,"[""mdgo_v13_du_c0cab18d686ffea4"", ""mdgo_v13_du_a2379f9d34ce1f40""]",mdgo_v07_sof_user_0011_s0263,263,2023-03-07T11:00:00,decisive,baseline_ordinal_resolution,v11_baseline_resolution,"[""software_collect_diagnostics_before_fix""]",POLB-pine-orbit-thsmxa,,2,environment_error_repro,not_applicable,"Contact Import fails in Cobalt Office on Ubuntu 24.04 with error DB-63; diagnose it. Finalize the process review recorded under POLB-pine-orbit-thsmxa: carry forward option two from that record. Keep the rejected candidate in the audit trail, not in the standing workflow. For the contact import failure with DB-63, preserve POLB-pine-orbit-thsmxa and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000472,mdgo_v11_probe_000472,mdgo_v07_sof_user_0011,software,mdgo_v13_db_1e2fe07362b1e749,"[""mdgo_v13_du_c0cab18d686ffea4"", ""mdgo_v13_du_a2379f9d34ce1f40""]",mdgo_v07_sof_user_0011_s0275,275,2023-04-11T13:00:00,temporal_context,baseline_ordinal_resolution,v11_baseline_resolution,"[""software_ticket_receipt_summary""]",POLB-river-brief-oqkmis,,2,machine_readable_plus_note,not_applicable,"File the calendar sync problem with error E-214 and return the case record. Resolve the two-route decision linked to POLB-river-brief-oqkmis: make the second route the standing process. Preserve the date and reference because the wording of future cases may point toward the other safe route. For the filed calendar sync case, preserve POLB-river-brief-oqkmis and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000472,mdgo_v11_probe_000472,mdgo_v07_sof_user_0011,software,mdgo_v13_db_1e2fe07362b1e749,"[""mdgo_v13_du_c0cab18d686ffea4"", ""mdgo_v13_du_a2379f9d34ce1f40""]",mdgo_v07_sof_user_0011_s0278,278,2023-04-21T16:00:00,temporal_context,replacement_ordered_shortlist,v11_replacement_candidate,"[""software_collect_diagnostics_before_fix""]",POLR-pine-orbit-thsmxa,,,,not_applicable,"File Preview fails in Cobalt Office on Ubuntu 24.04 with error SYNC-17; diagnose it. Open workflow review POLR-pine-orbit-thsmxa. I want to narrow the recurring process before I make it permanent. Keep exactly those two candidates, in that order, under POLR-pine-orbit-thsmxa. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000472,mdgo_v11_probe_000472,mdgo_v07_sof_user_0011,software,mdgo_v13_db_1e2fe07362b1e749,"[""mdgo_v13_du_c0cab18d686ffea4"", ""mdgo_v13_du_a2379f9d34ce1f40""]",mdgo_v07_sof_user_0011_s0286,286,2023-05-14T16:00:00,decisive,replacement_ordered_shortlist,v11_replacement_candidate,"[""software_ticket_receipt_summary""]",POLR-river-brief-oqkmis,,,,not_applicable,"Submit the reproducible Cobalt Office 10.2.7 defect and give me the handoff record. Open workflow review POLR-river-brief-oqkmis. I want to narrow the recurring process before I make it permanent. Keep exactly those two candidates, in that order, under POLR-river-brief-oqkmis. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000472,mdgo_v11_probe_000472,mdgo_v07_sof_user_0011,software,mdgo_v13_db_1e2fe07362b1e749,"[""mdgo_v13_du_c0cab18d686ffea4"", ""mdgo_v13_du_a2379f9d34ce1f40""]",mdgo_v07_sof_user_0011_s0344,344,2023-11-05T17:00:00,decisive,historical_reference_case,v11_reference_case,"[""software_backup_before_risky_change"", ""software_collect_diagnostics_before_fix""]",,SWARCH-solar-ledger-cxjpjy,,,not_applicable,"Open reference SWARCH-solar-ledger-cxjpjy. Prepare the Cobalt Office 7.5.1 reset on Ubuntu 24.04 without losing the current setup. Cobalt Office 8.0.3 closes when I use template gallery in Firefox. Keep the two workstreams separate even though they share one record. Close the rollback backup change workstream. Leave the Cobalt Office template gallery crash immediately before its final checkpoint, with the linked policy reference intact."
mdgo_v12_echain_000472,mdgo_v11_probe_000472,mdgo_v07_sof_user_0011,software,mdgo_v13_db_1e2fe07362b1e749,"[""mdgo_v13_du_c0cab18d686ffea4"", ""mdgo_v13_du_a2379f9d34ce1f40""]",mdgo_v07_sof_user_0011_s0372,372,2024-01-28T10:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""software_collect_diagnostics_before_fix""]",,LOCAL-pine-orbit-thsmxa,,environment_error_repro,same_surface_variant_as_gold_but_nonbinding,"Cobalt Office 10.0.1 closes when I use PDF export in Firefox. For this record only, use the route where you collect version, operating system, exact error, and reproduction path first because the current case has an unusual dependency that will not recur. The handling in LOCAL-pine-orbit-thsmxa for the Cobalt Office PDF export crash must not change the ordered decision record or become evidence of a new default."
