probe_id,probe_type,required_component_groups,best_resolved_groups_in_any_205_session_window,best_window_start,best_window_end,all_required_components_in_one_205_session_window,unresolved_groups_in_best_window,naive_exact_upper_bound_from_missing_binary_links
mdgo_v11_probe_001702,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001703,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001704,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001705,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001706,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001707,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001708,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001709,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001710,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001711,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001712,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001713,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001714,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001715,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001716,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001717,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001718,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001719,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001720,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001721,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001722,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001723,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001724,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001725,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001726,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001727,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001728,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001729,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001730,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001731,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001732,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001733,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001734,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001735,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001736,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001737,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001738,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001739,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001740,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001741,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001742,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001743,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001744,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001745,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001746,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001747,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001748,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001749,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001750,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001751,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001752,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001753,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001754,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001755,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001756,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001757,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001758,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001759,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001760,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001761,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001762,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001763,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001764,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001765,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001766,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001767,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001768,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001769,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001770,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001771,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001772,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001773,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001774,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001775,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001776,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001777,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001778,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001779,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001780,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001781,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001782,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001783,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001784,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001785,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001786,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001787,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001788,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001789,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001790,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001791,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001792,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001793,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001794,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001795,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001796,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001797,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001798,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001799,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001800,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001801,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001802,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001803,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001804,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001805,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001806,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001807,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001808,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001809,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001810,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001811,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001812,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001813,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001814,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001815,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001816,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001817,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001818,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001819,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001820,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001821,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001822,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001823,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001824,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001825,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001826,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001827,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001828,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001829,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001830,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001831,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001832,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001833,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001834,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001835,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001836,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001837,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001838,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001839,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001840,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001841,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001842,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001843,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001844,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001845,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001846,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001847,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001848,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001849,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001850,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001851,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001852,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001853,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001854,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001855,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001856,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001857,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001858,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001859,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001860,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001861,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001862,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001863,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001864,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001865,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001866,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001867,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001868,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001869,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001870,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001871,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001872,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001873,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001874,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001875,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001876,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001877,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001878,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001879,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001880,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001881,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001882,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001883,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001884,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001885,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001886,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001887,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001888,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001889,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001890,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001891,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001892,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001893,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001894,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001895,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001896,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001897,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001898,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001899,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001900,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001901,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001902,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001903,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001904,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001905,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001906,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001907,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001908,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001909,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001910,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001911,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001912,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001913,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001914,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001915,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001916,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001917,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001918,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001919,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001920,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001921,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001922,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001923,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001924,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001925,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001926,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001927,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001928,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001929,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001930,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001931,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001932,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001933,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001934,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001935,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001936,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001937,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001938,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001939,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001940,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001941,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001942,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001943,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001944,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001945,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001946,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001947,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001948,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001949,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001950,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001951,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001952,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001953,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001954,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001955,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001956,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001957,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001958,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001959,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001960,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001961,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001962,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001963,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001964,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001965,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001966,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001967,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_001968,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001969,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001970,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001971,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001972,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001973,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001974,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001975,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001976,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001977,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001978,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001979,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001980,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001981,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001982,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001983,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001984,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001985,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001986,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001987,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001988,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001989,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001990,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001991,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_001992,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001993,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001994,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_001995,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001996,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_001997,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_001998,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_001999,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_002000,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_002001,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_002002,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_002003,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_002004,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_002005,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_002006,surface_decoy_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_002007,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_002008,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_002009,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_002010,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_002011,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_002012,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_002013,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_002014,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_002015,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_002016,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_002017,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_002018,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_002019,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_002020,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_002021,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_002022,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_002023,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_002024,reference_case_reconstruction,3,1,140,344,0,2,0.25
mdgo_v11_probe_002025,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_002026,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_002027,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_002028,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_002029,reference_case_reconstruction,3,1,208,412,0,2,0.25
mdgo_v11_probe_002030,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_002031,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_002032,scope_temporal_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_002033,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_002034,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_002035,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_002036,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_002037,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_002038,provenance_weighted_triple,3,0,0,204,0,3,0.125
mdgo_v11_probe_002039,suggestion_rejection_pair,2,0,0,204,0,2,0.25
mdgo_v11_probe_002040,triple_asof_interleaved,3,0,0,204,0,3,0.125
mdgo_v11_probe_002041,dual_asof_reversal,2,0,0,204,0,2,0.25
mdgo_v11_probe_002042,triple_asof_interleaved,3,0,0,204,0,3,0.125
