domain,source_conversation_id,assigned_user_id,session_id,cluster_id,source_tags_json,quality_score
finance,acs-3c2a94f5-ddac-4da0-903f-a9e9796c6eb8-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0005,8,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5552
finance,acs-6a849763-5df8-4202-a34f-974557a5cb50-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0008,18,"[""finance_minimal_pii_secure_verification""]",0.4237
finance,acs-011b4f85-37cf-430c-826d-4298ae76e51b-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0009,17,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",0.6646
finance,acs-937ea94f-17b0-4508-b6e1-3f9981011519-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0010,17,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5654
finance,acs-d7542cbb-d6ce-47f8-9372-91621a773cb7-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0011,5,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.62
finance,acs-1977b207-c204-4255-8513-8bf714d1fcfe-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0013,0,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.7725
finance,acs-70935785-e195-46da-a8f8-b02ad06da445-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0015,27,"[""finance_minimal_pii_secure_verification""]",0.3508
finance,acs-0ede3c12-3dd7-43ca-8794-adf7583a5ce2-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0016,16,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.599
finance,acs-85abdeb7-66a3-45d4-ae41-944a49b62478-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0017,24,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5558
finance,acs-ff1dacd3-79f2-4641-879d-ca92d76d9e7b-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0019,29,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5194
finance,acs-8567414b-c41e-40ec-bf1c-227b638b48dd-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0020,16,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.5835
finance,acs-baac3b60-cbbc-4323-942c-3a8383ed664d-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0021,10,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.55
finance,acs-a544f106-3f4b-4e8a-81f0-529ab2a0047d-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0023,27,"[""finance_credit_loan_cautious_no_commitment"", ""finance_payment_status_latest_check""]",0.3575
finance,acs-258058c0-5395-4019-98f1-23e85b7a177d-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0026,24,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.6865
finance,acs-6edf8779-5663-46fb-a368-ee9da453ddf9-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0027,10,"[""finance_minimal_pii_secure_verification""]",0.4587
finance,acs-982e06e3-3ccb-45b7-8bbe-ae3878e66191-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0028,27,"[""finance_minimal_pii_secure_verification""]",0.38
finance,acs-503c7f73-e0d2-4942-9134-bd375bc40038-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0029,10,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.5479
finance,acs-b5400454-c7ad-4dd6-95d6-8dafeef541b4-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0030,12,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5188
finance,acs-7a9add7d-242f-4d16-87c7-f11881caa4ec-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0031,17,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.634
finance,acs-30166e48-bbd8-4779-84a0-354a2996ddfa-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0033,25,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6506
finance,acs-7ee99bec-859f-466d-b297-80f235b97772-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0035,17,"[""finance_minimal_pii_secure_verification""]",0.3712
finance,acs-b81048f9-ed09-42af-903b-983872037e18-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0036,24,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6442
finance,acs-c334dc66-c35c-4a43-8b73-b2afd765dda7-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0037,29,"[""finance_minimal_pii_secure_verification""]",0.4165
finance,acs-45992061-83c1-4345-864f-55b5700c38d6-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0038,8,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5237
finance,acs-2e0002c5-50fa-46b0-9789-e572cb3faf22-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0039,10,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.6033
finance,acs-8d65543c-62cf-440f-ac6f-0e23be67ad7b-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0040,16,"[""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",0.5281
finance,acs-89a08199-0350-42e8-b6c3-c9d9a2ffe06a-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0041,9,"[""finance_minimal_pii_secure_verification""]",0.3377
finance,acs-01201d0b-6646-4883-aeff-9f8ee3edbc5a-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0042,28,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case""]",0.5931
finance,acs-d7bc1ced-ed02-4c52-9c35-9d59a72f3d05-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0044,14,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5281
finance,acs-9f8a5af0-6e92-43d9-a9a9-a9d03eba9d62-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0046,12,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",0.5202
finance,acs-2407f2a8-51c6-4d0d-92a7-68720c04a204-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0047,16,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4552
finance,acs-23f1f00f-4367-44e5-970f-57400e837532-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0048,21,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.62
finance,acs-b0cf3185-42a1-4007-b5aa-1a063fca62bf-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0049,19,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.7229
finance,acs-cc7cdd92-4709-49af-b458-ababfca2380c-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0050,5,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.6652
finance,acs-78361079-0c1e-4475-b435-f73db1e29260-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0051,17,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.6646
finance,acs-8e4431a8-033c-4cc8-99e6-2611f1548db3-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0052,23,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case"", ""finance_credit_loan_cautious_no_commitment""]",0.7346
finance,acs-362304ef-cced-4641-a966-566c4fc90cca-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0053,1,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6004
finance,acs-5fbe1e15-a8da-4a0e-9bf3-a28b18a63e1e-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0054,15,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.5062
finance,acs-20ee754d-73c9-41e7-a55f-51c27418b97c-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0055,12,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6646
finance,acs-d05301ed-d800-49e3-ae32-91b7e08d276e-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0056,21,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.615
finance,acs-64a310d9-3908-4632-9633-be4333188825-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0057,13,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5392
finance,acs-0e508d8b-8ad4-4889-b2df-1e79f670d6bb-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0058,19,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",0.7506
finance,acs-d2417e66-67ce-4e5e-a66f-35ff4723debf-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0060,19,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5004
finance,acs-b172adfe-9ac6-4f1c-a31a-bd68a7dea772-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0061,8,"[""finance_minimal_pii_secure_verification""]",0.5535
finance,acs-442466bd-e236-49ab-ad71-d3b8ee9569c7-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0062,18,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.5544
finance,acs-3ffe5e61-cd59-4c8b-97f1-6482d9460259-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0063,17,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5267
finance,acs-70b6928c-1c3b-4f2b-b3a5-492385f90beb-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0065,6,"[""finance_fee_dispute_evidence_then_case"", ""finance_credit_loan_cautious_no_commitment"", ""finance_payment_status_latest_check""]",0.7506
finance,acs-63a0d4d2-8131-4000-9e7f-f47d2371f72d-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0066,21,"[""finance_minimal_pii_secure_verification""]",0.3392
finance,acs-15be38ba-8bd8-4715-8281-797124eb1d2c-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0069,28,"[""finance_minimal_pii_secure_verification""]",0.345
finance,acs-42dc4551-8326-4ed7-b135-4286846fa5a1-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0070,1,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5596
finance,acs-65c46299-8ca9-4942-823a-1cb4cb41cd30-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0071,3,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5646
finance,acs-350f85af-f317-4fab-bae8-bbd1c430ae97-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0072,7,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5815
finance,acs-f4144601-74fb-450b-a4ef-2d1f2888b249-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0073,9,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6865
finance,acs-518861a7-d950-4100-9a60-6b9930b02914-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0074,14,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.4917
finance,acs-d670846c-568b-4314-b166-4b9e671e5e34-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0075,16,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.6558
finance,acs-d7706a9c-5861-488b-9c46-64ac8e37213f-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0076,22,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6981
finance,acs-68aeb9d0-ee58-40ba-a67f-565f3ee29758-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0077,28,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.4954
finance,acs-d03828f7-b751-4b51-ae1f-0aa6942d51ff-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0078,7,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.58
finance,acs-ba171a46-6358-4ef1-80c9-4a7b2ea8d31a-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0079,3,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.5865
finance,acs-88bdb0b0-e798-4bfd-9794-715f4e38d565-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0081,19,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.3823
finance,acs-0358b014-ff5f-4ee1-b110-3a1d2778cef1-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0082,26,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.7229
finance,acs-11148ba2-e256-4ef0-b31e-189498898506-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0083,12,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6515
finance,acs-2e969bd2-9322-4160-9306-20e58f4ddb88-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0084,5,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.534
finance,acs-128ecade-bcd9-4d6b-98bf-4ba62a0cf9a3-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0086,4,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5844
finance,acs-521b0276-ccfd-45b5-88e5-844dc3cc29e0-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0087,3,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.464
finance,acs-cba3926e-ef7a-46db-928a-bf1be7ce9464-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0089,14,"[""finance_minimal_pii_secure_verification""]",0.5594
finance,acs-28b09f95-d2d3-4f32-81ef-40afb1f603e9-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0090,17,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5902
finance,acs-5087b0a7-125d-494c-ac1b-1b005708b623-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0094,14,"[""finance_minimal_pii_secure_verification""]",0.5229
finance,acs-f89b3308-490e-4818-aa8d-4205fdbed530-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0095,24,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5704
finance,acs-a5cfec97-e907-403b-8353-c1b4207decf7-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0096,25,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_credit_loan_cautious_no_commitment"", ""finance_payment_status_latest_check""]",0.8206
finance,acs-a0a41118-1de8-4346-bd84-ee60e386f215-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0097,11,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.62
finance,acs-2f85dd76-0f62-461d-ac9f-9c36d0472f23-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0098,4,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5062
finance,acs-450b017d-1505-42c5-9564-cacffa1e9775-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0101,10,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6763
finance,acs-593c8b66-fce2-465c-9089-9d72006a5839-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0102,7,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5165
finance,acs-388ce29d-55e7-4736-86c5-cda0a44b98b7-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0103,29,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",0.6587
finance,acs-ed8aaeaf-9eb9-4f12-a0e4-9a5ccc7fad4a-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0104,25,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.585
finance,acs-9cc43c3f-9ef8-436f-94b1-ad3edf8e073e-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0105,18,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.615
finance,acs-936a83e7-8418-4d56-81d6-9b3891453585-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0107,21,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5835
finance,acs-86295d0f-6036-4d05-8f5b-032cb90cd7ac-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0108,24,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.5048
finance,acs-9f8ed6fd-b327-4b63-bee5-142fc54988bb-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0109,4,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.464
finance,acs-e979023f-8032-4b53-a744-b270c4b35435-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0110,13,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5917
finance,acs-a378981c-2145-4115-a776-19c9aa3a944f-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0111,0,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6456
finance,acs-c34471dc-b4d2-4301-8c00-65dd766c7298-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0112,21,"[""finance_minimal_pii_secure_verification""]",0.4135
finance,acs-68686f66-c0da-4f7a-9886-49f81a34d0fd-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0113,27,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.4537
finance,acs-8cbed96f-9d50-4f9f-b894-1ea5b7945772-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0115,4,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5946
finance,acs-5e6a5deb-8bd2-43ea-b48e-b97ccc324207-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0118,22,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case""]",0.7769
finance,acs-67c4cde2-7066-40d4-9186-ee6ba2d6c273-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0119,3,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case""]",0.6281
finance,acs-eb22b73d-1fc6-4aad-87ca-7b1ad0a0835f-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0120,20,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5873
finance,acs-df11a9c1-7fd5-489a-bb68-8e88e6c04851-1,mdgo_v05_fin_user_0011,mdgo_v05_fin_user_0011_s0124,19,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4669
